"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"in_out";"sex"
"7396";"2011_3427_træna";"2011_3427";3427;"2011_træna";2011;"træna";23;1;2010;"yes";NA;NA;NA;1;113;113;4.72738781871234;0;1
"7397";"2012_3427_træna";"2012_3427";3427;"2012_træna";2012;"træna";23;2;2010;"no";"obs";NA;NA;1;54;54;3.98898404656427;0;1
"7398";"2013_3427_træna";"2013_3427";3427;"2013_træna";2013;"træna";23;3;2010;"yes";NA;NA;NA;1;69;69;4.23410650459726;0;1
"7399";"2014_3427_træna";"2014_3427";3427;"2014_træna";2014;"træna";23;4;2010;"no";"obs";NA;NA;0;83;83;4.4188406077966;0;1
"7400";"2011_3428_selvær";"2011_3428";3428;"2011_selvær";2011;"selvær";24;1;2010;"no";"obs";NA;NA;1;89;89;4.48863636973214;0;1
"7401";"2012_3428_selvær";"2012_3428";3428;"2012_selvær";2012;"selvær";24;2;2010;"no";"obs";NA;NA;1;50;50;3.91202300542815;0;1
"7402";"2013_3428_selvær";"2013_3428";3428;"2013_selvær";2013;"selvær";24;3;2010;"no";"obs";NA;NA;1;45;45;3.80666248977032;0;1
"7403";"2014_3428_selvær";"2014_3428";3428;"2014_selvær";2014;"selvær";24;4;2010;"no";"obs";NA;NA;0;41;41;3.71357206670431;0;1
"7404";"2011_3429_træna";"2011_3429";3429;"2011_træna";2011;"træna";23;1;2010;"no";"obs";NA;NA;0;113;113;4.72738781871234;0;1
"7405";"2011_3430_træna";"2011_3430";3430;"2011_træna";2011;"træna";23;1;2010;"no";"obs";NA;NA;0;113;113;4.72738781871234;0;0
"7406";"2011_3431_træna";"2011_3431";3431;"2011_træna";2011;"træna";23;1;2010;"no";"obs";NA;NA;1;113;113;4.72738781871234;0;1
"7407";"2012_3431_træna";"2012_3431";3431;"2012_træna";2012;"træna";23;2;2010;"no";"obs";NA;NA;0;54;54;3.98898404656427;0;1
"7408";"2011_3432_sleneset";"2011_3432";3432;"2011_sleneset";2011;"sleneset";35;1;2010;"no";"obs";"capt";NA;0;47;47;3.85014760171006;0;0
"7409";"2011_3433_lovund";"2011_3433";3433;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;0;52;52;3.95124371858143;0;1
"7410";"2011_3434_lovund";"2011_3434";3434;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;1;52;52;3.95124371858143;0;0
"7411";"2012_3434_lovund";"2012_3434";3434;"2012_lovund";2012;"lovund";34;2;2010;"no";"obs";NA;NA;0;27;27;3.29583686600433;0;0
"7412";"2011_3435_lovund";"2011_3435";3435;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";"capt";NA;0;52;52;3.95124371858143;0;0
"7413";"2011_3436_lovund";"2011_3436";3436;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;0;52;52;3.95124371858143;0;0
"7414";"2011_3437_lovund";"2011_3437";3437;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;0;52;52;3.95124371858143;0;1
"7415";"2009_3438_lovund";"2009_3438";3438;"2009_lovund";2009;"lovund";34;1;2008;"gene_new";NA;NA;"gene_new";1;28;28;3.3322045101752;0;1
"7416";"2010_3438_lovund";"2010_3438";3438;"2010_lovund";2010;"lovund";34;2;2008;"no";"obs";"capt";NA;0;60;60;4.0943445622221;0;1
"7417";"2011_3439_lovund";"2011_3439";3439;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;0;52;52;3.95124371858143;0;1
"7418";"2011_3440_lovund";"2011_3440";3440;"2011_lovund";2011;"lovund";34;1;2010;"no";"obs";NA;NA;0;52;52;3.95124371858143;0;0
"7419";"2011_3441_hestmannøy";"2011_3441";3441;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;0
"7420";"2011_3442_lurøy-onøy";"2011_3442";3442;"2011_lurøy-onøy";2011;"lurøy-onøy";33;1;2010;"no";"obs";"capt";NA;0;14;14;2.63905732961526;1;0
"7421";"2010_3443_lurøy-onøy";"2010_3443";3443;"2010_lurøy-onøy";2010;"lurøy-onøy";33;1;2009;"no";"obs";"capt";NA;1;14;14;2.63905732961526;1;0
"7422";"2011_3443_lurøy-onøy";"2011_3443";3443;"2011_lurøy-onøy";2011;"lurøy-onøy";33;2;2009;"no";"obs";NA;NA;1;14;14;2.63905732961526;1;0
"7423";"2012_3443_lurøy-onøy";"2012_3443";3443;"2012_lurøy-onøy";2012;"lurøy-onøy";33;3;2009;"no";NA;"capt";NA;1;10;10;2.30258509299405;1;0
"7424";"2013_3443_lurøy-onøy";"2013_3443";3443;"2013_lurøy-onøy";2013;"lurøy-onøy";33;4;2009;"yes";NA;NA;NA;1;14;14;2.63905732961526;1;0
"7425";"2014_3443_lurøy-onøy";"2014_3443";3443;"2014_lurøy-onøy";2014;"lurøy-onøy";33;5;2009;"no";NA;"capt";NA;1;23;23;3.13549421592915;1;0
"7426";"2015_3443_lurøy-onøy";"2015_3443";3443;"2015_lurøy-onøy";2015;"lurøy-onøy";33;6;2009;"no";"obs";NA;NA;0;31;31;3.43398720448515;1;0
"7427";"2010_3444_selvær";"2010_3444";3444;"2010_selvær";2010;"selvær";24;1;2009;"no";NA;"capt";NA;1;55;55;4.00733318523247;0;1
"7428";"2011_3444_selvær";"2011_3444";3444;"2011_selvær";2011;"selvær";24;2;2009;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;1
"7429";"2011_3445_træna";"2011_3445";3445;"2011_træna";2011;"træna";23;1;2010;"no";"obs";NA;NA;0;113;113;4.72738781871234;0;0
"7430";"2011_3446_selvær";"2011_3446";3446;"2011_selvær";2011;"selvær";24;1;2010;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;0
"7431";"2010_3447_selvær";"2010_3447";3447;"2010_selvær";2010;"selvær";24;1;2009;"no";NA;"capt";NA;1;55;55;4.00733318523247;0;0
"7432";"2011_3447_selvær";"2011_3447";3447;"2011_selvær";2011;"selvær";24;2;2009;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;0
"7433";"2011_3448_selvær";"2011_3448";3448;"2011_selvær";2011;"selvær";24;1;2010;"no";"obs";"capt";NA;0;89;89;4.48863636973214;0;0
"7434";"2011_3449_selvær";"2011_3449";3449;"2011_selvær";2011;"selvær";24;1;2010;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;1
"7435";"2011_3450_selvær";"2011_3450";3450;"2011_selvær";2011;"selvær";24;1;2010;"no";"obs";NA;NA;1;89;89;4.48863636973214;0;1
"7436";"2012_3450_selvær";"2012_3450";3450;"2012_selvær";2012;"selvær";24;2;2010;"no";"obs";NA;NA;0;50;50;3.91202300542815;0;1
"7437";"2011_3451_indre kvarøy";"2011_3451";3451;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";NA;NA;1;129;129;4.85981240436167;1;0
"7438";"2012_3451_indre kvarøy";"2012_3451";3451;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";NA;NA;1;65;65;4.17438726989564;1;0
"7439";"2013_3451_indre kvarøy";"2013_3451";3451;"2013_indre kvarøy";2013;"indre kvarøy";28;3;2010;"no";"obs";NA;NA;0;70;70;4.24849524204936;1;0
"7440";"2010_3452_hestmannøy";"2010_3452";3452;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;1;214;214;5.36597601502185;1;0
"7441";"2011_3452_hestmannøy";"2011_3452";3452;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";"capt";NA;0;283;283;5.64544689764324;1;0
"7442";"2011_3453_hestmannøy";"2011_3453";3453;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;0
"7443";"2011_3454_hestmannøy";"2011_3454";3454;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;0
"7444";"2011_3455_hestmannøy";"2011_3455";3455;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;1;283;283;5.64544689764324;1;1
"7445";"2012_3455_hestmannøy";"2012_3455";3455;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";"capt";NA;0;156;156;5.04985600724954;1;1
"7446";"2011_3456_hestmannøy";"2011_3456";3456;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;0
"7447";"2011_3457_hestmannøy";"2011_3457";3457;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;283;283;5.64544689764324;1;0
"7448";"2012_3457_hestmannøy";"2012_3457";3457;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";"capt";NA;0;156;156;5.04985600724954;1;0
"7449";"2011_3458_indre kvarøy";"2011_3458";3458;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;1
"7450";"2011_3459_indre kvarøy";"2011_3459";3459;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";"capt";NA;0;129;129;4.85981240436167;1;1
"7451";"2011_3460_gjerøy";"2011_3460";3460;"2011_gjerøy";2011;"gjerøy";26;1;2010;"yes";NA;NA;NA;1;144;144;4.969813299576;1;1
"7452";"2012_3460_gjerøy";"2012_3460";3460;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;1
"7453";"2011_3461_gjerøy";"2011_3461";3461;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;0
"7454";"2012_3461_gjerøy";"2012_3461";3461;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;196;196;5.27811465923052;1;0
"7455";"2013_3461_gjerøy";"2013_3461";3461;"2013_gjerøy";2013;"gjerøy";26;3;2010;"gene_new";NA;NA;"gene_new";0;168;168;5.12396397940326;1;0
"7456";"2011_3462_gjerøy";"2011_3462";3462;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;144;144;4.969813299576;1;1
"7457";"2011_3463_gjerøy";"2011_3463";3463;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;144;144;4.969813299576;1;1
"7458";"2010_3464_nesøy";"2010_3464";3464;"2010_nesøy";2010;"nesøy";20;1;2009;"no";NA;"capt";NA;0;17;17;2.83321334405622;1;1
"7459";"2010_3465_nesøy";"2010_3465";3465;"2010_nesøy";2010;"nesøy";20;1;2009;"no";"obs";"capt";NA;0;17;17;2.83321334405622;1;0
"7460";"2011_3466_indre kvarøy";"2011_3466";3466;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;1
"7461";"2011_3467_indre kvarøy";"2011_3467";3467;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;1
"7462";"2011_3468_indre kvarøy";"2011_3468";3468;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;129;129;4.85981240436167;1;0
"7463";"2012_3468_indre kvarøy";"2012_3468";3468;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";NA;"capt";NA;0;65;65;4.17438726989564;1;0
"7464";"2011_3469_gjerøy";"2011_3469";3469;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;144;144;4.969813299576;1;1
"7465";"2012_3469_gjerøy";"2012_3469";3469;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;196;196;5.27811465923052;1;1
"7466";"2013_3469_gjerøy";"2013_3469";3469;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;0;168;168;5.12396397940326;1;1
"7467";"2011_3470_gjerøy";"2011_3470";3470;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;144;144;4.969813299576;1;0
"7468";"2011_3471_gjerøy";"2011_3471";3471;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;1
"7469";"2012_3471_gjerøy";"2012_3471";3471;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;196;196;5.27811465923052;1;1
"7470";"2013_3471_gjerøy";"2013_3471";3471;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";NA;NA;0;168;168;5.12396397940326;1;1
"7471";"2011_3472_gjerøy";"2011_3472";3472;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;1
"7472";"2012_3472_gjerøy";"2012_3472";3472;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;1
"7473";"2011_3473_gjerøy";"2011_3473";3473;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;0
"7474";"2012_3473_gjerøy";"2012_3473";3473;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;196;196;5.27811465923052;1;0
"7475";"2013_3473_gjerøy";"2013_3473";3473;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";NA;NA;0;168;168;5.12396397940326;1;0
"7476";"2011_3474_nesøy";"2011_3474";3474;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;1;35;35;3.55534806148941;1;0
"7477";"2012_3474_nesøy";"2012_3474";3474;"2012_nesøy";2012;"nesøy";20;2;2010;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;0
"7478";"2011_3475_nesøy";"2011_3475";3475;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;0;35;35;3.55534806148941;1;1
"7479";"2011_3476_nesøy";"2011_3476";3476;"2011_nesøy";2011;"nesøy";20;1;2010;"no";"obs";NA;NA;1;35;35;3.55534806148941;1;0
"7480";"2012_3476_nesøy";"2012_3476";3476;"2012_nesøy";2012;"nesøy";20;2;2010;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;0
"7481";"2011_3477_nesøy";"2011_3477";3477;"2011_nesøy";2011;"nesøy";20;1;2010;"gene_new";NA;NA;"gene_new";0;35;35;3.55534806148941;1;1
"7482";"2011_3478_nesøy";"2011_3478";3478;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;1;35;35;3.55534806148941;1;1
"7483";"2012_3478_nesøy";"2012_3478";3478;"2012_nesøy";2012;"nesøy";20;2;2010;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;1
"7484";"2011_3479_hestmannøy";"2011_3479";3479;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7485";"2011_3480_hestmannøy";"2011_3480";3480;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;283;283;5.64544689764324;1;1
"7486";"2011_3481_hestmannøy";"2011_3481";3481;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;283;283;5.64544689764324;1;0
"7487";"2012_3481_hestmannøy";"2012_3481";3481;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;1;156;156;5.04985600724954;1;0
"7488";"2013_3481_hestmannøy";"2013_3481";3481;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";NA;"capt";NA;0;112;112;4.71849887129509;1;0
"7489";"2011_3482_hestmannøy";"2011_3482";3482;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7490";"2011_3483_gjerøy";"2011_3483";3483;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;1
"7491";"2012_3483_gjerøy";"2012_3483";3483;"2012_gjerøy";2012;"gjerøy";26;2;2010;"gene_new";NA;NA;"gene_new";0;196;196;5.27811465923052;1;1
"7492";"2011_3484_hestmannøy";"2011_3484";3484;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7493";"2011_3485_hestmannøy";"2011_3485";3485;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;283;283;5.64544689764324;1;0
"7494";"2011_3486_hestmannøy";"2011_3486";3486;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7495";"2011_3487_hestmannøy";"2011_3487";3487;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;1;283;283;5.64544689764324;1;0
"7496";"2012_3487_hestmannøy";"2012_3487";3487;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";NA;"capt";NA;1;156;156;5.04985600724954;1;0
"7497";"2013_3487_hestmannøy";"2013_3487";3487;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";NA;"capt";NA;0;112;112;4.71849887129509;1;0
"7498";"2011_3488_hestmannøy";"2011_3488";3488;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;283;283;5.64544689764324;1;1
"7499";"2011_3489_hestmannøy";"2011_3489";3489;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;1;283;283;5.64544689764324;1;1
"7500";"2012_3489_hestmannøy";"2012_3489";3489;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;0;156;156;5.04985600724954;1;1
"7501";"2011_3490_hestmannøy";"2011_3490";3490;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7502";"2011_3491_indre kvarøy";"2011_3491";3491;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;0
"7503";"2011_3492_indre kvarøy";"2011_3492";3492;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;0
"7504";"2011_3493_gjerøy";"2011_3493";3493;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;144;144;4.969813299576;1;1
"7505";"2011_3494_hestmannøy";"2011_3494";3494;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"yes";NA;NA;NA;1;283;283;5.64544689764324;1;1
"7506";"2012_3494_hestmannøy";"2012_3494";3494;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"yes";NA;NA;NA;1;156;156;5.04985600724954;1;1
"7507";"2013_3494_hestmannøy";"2013_3494";3494;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";NA;NA;0;112;112;4.71849887129509;1;1
"7508";"2011_3495_hestmannøy";"2011_3495";3495;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;283;283;5.64544689764324;1;0
"7509";"2012_3495_hestmannøy";"2012_3495";3495;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;0;156;156;5.04985600724954;1;0
"7510";"2011_3496_hestmannøy";"2011_3496";3496;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;0
"7511";"2011_3497_gjerøy";"2011_3497";3497;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;1
"7512";"2012_3497_gjerøy";"2012_3497";3497;"2012_gjerøy";2012;"gjerøy";26;2;2010;"gene_new";NA;NA;"gene_new";0;196;196;5.27811465923052;1;1
"7513";"2011_3498_gjerøy";"2011_3498";3498;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;0
"7514";"2012_3498_gjerøy";"2012_3498";3498;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;0
"7515";"2011_3499_gjerøy";"2011_3499";3499;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;0
"7516";"2012_3499_gjerøy";"2012_3499";3499;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;0
"7517";"2011_3500_gjerøy";"2011_3500";3500;"2011_gjerøy";2011;"gjerøy";26;1;2010;"yes";NA;NA;NA;1;144;144;4.969813299576;1;1
"7518";"2012_3500_gjerøy";"2012_3500";3500;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;1
"7519";"2011_3501_myken";"2011_3501";3501;"2011_myken";2011;"myken";22;1;2010;"no";"obs";"capt";NA;0;27;27;3.29583686600433;0;0
"7520";"2011_3502_myken";"2011_3502";3502;"2011_myken";2011;"myken";22;1;2010;"no";"obs";"capt";NA;0;27;27;3.29583686600433;0;0
"7521";"2011_3503_myken";"2011_3503";3503;"2011_myken";2011;"myken";22;1;2010;"no";"obs";"capt";NA;1;27;27;3.29583686600433;0;1
"7522";"2012_3503_myken";"2012_3503";3503;"2012_myken";2012;"myken";22;2;2010;"no";"obs";NA;NA;0;36;36;3.58351893845611;0;1
"7523";"2011_3504_træna";"2011_3504";3504;"2011_træna";2011;"træna";23;1;2010;"yes";NA;NA;NA;1;113;113;4.72738781871234;0;0
"7524";"2012_3504_træna";"2012_3504";3504;"2012_træna";2012;"træna";23;2;2010;"no";"obs";NA;NA;0;54;54;3.98898404656427;0;0
"7525";"2011_3505_indre kvarøy";"2011_3505";3505;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;1
"7526";"2011_3506_indre kvarøy";"2011_3506";3506;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;129;129;4.85981240436167;1;1
"7527";"2012_3506_indre kvarøy";"2012_3506";3506;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";"capt";NA;1;65;65;4.17438726989564;1;1
"7528";"2013_3506_indre kvarøy";"2013_3506";3506;"2013_indre kvarøy";2013;"indre kvarøy";28;3;2010;"no";"obs";"capt";NA;1;70;70;4.24849524204936;1;1
"7529";"2014_3506_indre kvarøy";"2014_3506";3506;"2014_indre kvarøy";2014;"indre kvarøy";28;4;2010;"no";"obs";"capt";NA;0;67;67;4.20469261939097;1;1
"7530";"2011_3507_hestmannøy";"2011_3507";3507;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"7531";"2011_3508_aldra";"2011_3508";3508;"2011_aldra";2011;"aldra";38;1;2010;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;1
"7532";"2011_3509_indre kvarøy";"2011_3509";3509;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"yes";NA;NA;NA;1;129;129;4.85981240436167;1;1
"7533";"2012_3509_indre kvarøy";"2012_3509";3509;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";"capt";NA;0;65;65;4.17438726989564;1;1
"7534";"2011_3510_indre kvarøy";"2011_3510";3510;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";NA;NA;0;129;129;4.85981240436167;1;1
"7535";"2011_3511_indre kvarøy";"2011_3511";3511;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";"capt";NA;0;129;129;4.85981240436167;1;1
"7536";"2011_3512_gjerøy";"2011_3512";3512;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;144;144;4.969813299576;1;0
"7537";"2011_3513_gjerøy";"2011_3513";3513;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;1
"7538";"2012_3513_gjerøy";"2012_3513";3513;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;1;196;196;5.27811465923052;1;1
"7539";"2013_3513_gjerøy";"2013_3513";3513;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;1;168;168;5.12396397940326;1;1
"7540";"2014_3513_gjerøy";"2014_3513";3513;"2014_gjerøy";2014;"gjerøy";26;4;2010;"no";"obs";NA;NA;1;67;67;4.20469261939097;1;1
"7541";"2015_3513_gjerøy";"2015_3513";3513;"2015_gjerøy";2015;"gjerøy";26;5;2010;"no";"obs";"capt";NA;0;34;34;3.52636052461616;1;1
"7542";"2011_3514_gjerøy";"2011_3514";3514;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";NA;"capt";NA;0;144;144;4.969813299576;1;1
"7543";"2011_3515_gjerøy";"2011_3515";3515;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;144;144;4.969813299576;1;0
"7544";"2011_3516_gjerøy";"2011_3516";3516;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;144;144;4.969813299576;1;0
"7545";"2012_3516_gjerøy";"2012_3516";3516;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;196;196;5.27811465923052;1;0
"7546";"2011_3517_gjerøy";"2011_3517";3517;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;144;144;4.969813299576;1;0
"7547";"2011_3518_hestmannøy";"2011_3518";3518;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;283;283;5.64544689764324;1;1
"7548";"2012_3518_hestmannøy";"2012_3518";3518;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";"capt";NA;1;156;156;5.04985600724954;1;1
"7549";"2013_3518_hestmannøy";"2013_3518";3518;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";"capt";NA;1;112;112;4.71849887129509;1;1
"7550";"2014_3518_hestmannøy";"2014_3518";3518;"2014_hestmannøy";2014;"hestmannøy";27;4;2010;"no";"obs";"capt";NA;1;112;112;4.71849887129509;1;1
"7551";"2015_3518_hestmannøy";"2015_3518";3518;"2015_hestmannøy";2015;"hestmannøy";27;5;2010;"no";"obs";"capt";NA;0;178;178;5.18178355029209;1;1
"7552";"2011_3519_indre kvarøy";"2011_3519";3519;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;129;129;4.85981240436167;1;1
"7553";"2012_3519_indre kvarøy";"2012_3519";3519;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";NA;NA;0;65;65;4.17438726989564;1;1
"7554";"2010_3520_indre kvarøy";"2010_3520";3520;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;1;60;60;4.0943445622221;1;0
"7555";"2011_3520_indre kvarøy";"2011_3520";3520;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"no";NA;"capt";NA;0;129;129;4.85981240436167;1;0
