Year;date;scriptsex;Island;Location;stage;Least_age;Least_hatchyear;ID
1999;1999-08-07;m;34;lovund;obs;0;1999;179
1999;1999-06-21;u;34;lovund;nest;0;1999;180
1999;1999-06-21;u;34;lovund;nest;0;1999;181
1999;1999-08-04;f;34;lovund;capt;0;1999;181
1999;1999-08-07;f;34;lovund;capt;0;1999;181
1999;1999-07-21;f;34;lovund;capt;0;1999;181
1999;1999-08-04;m;34;lovund;capt;0;1999;182
1999;1999-08-07;m;34;lovund;obs;0;1999;182
1999;1999-10-14;m;35;sleneset;obs;0;1999;182
1999;1999-06-21;u;34;lovund;nest;0;1999;182
2000;2000-05-16;m;33;lurøy-onøy;obs;1;1999;182
2000;2000-08-05;m;33;lurøy-onøy;obs;1;1999;182
2000;2000-10-12;m;33;lurøy-onøy;obs;1;1999;182
2001;2001-07-18;m;33;lurøy-onøy;capt;2;1999;182
1999;1999-06-22;u;24;selvær;nest;0;1999;183
1999;1999-06-22;u;24;selvær;nest;0;1999;184
1999;1999-10-11;m;24;selvær;obs;0;1999;184
1999;1999-07-20;m;24;selvær;capt;0;1999;184
1999;1999-06-22;u;24;selvær;nest;0;1999;185
1999;1999-06-22;u;24;selvær;nest;0;1999;186
1999;1999-10-11;f;24;selvær;obs;0;1999;186
1999;1999-06-22;u;24;selvær;nest;0;1999;187
1999;1999-06-22;u;24;selvær;nest;0;1999;188
1999;1999-06-22;u;24;selvær;nest;0;1999;189
1999;1999-06-22;u;24;selvær;nest;0;1999;190
1999;1999-10-11;m;24;selvær;obs;0;1999;190
1999;1999-06-22;u;24;selvær;nest;0;1999;191
1999;1999-06-23;u;27;hestmannøy;nest;0;1999;192
1999;1999-07-08;u;27;hestmannøy;obs;0;1999;192
1999;1999-06-23;u;27;hestmannøy;nest;0;1999;193
1999;1999-06-23;u;27;hestmannøy;nest;0;1999;194
1999;1999-06-23;u;27;hestmannøy;nest;0;1999;195
1999;1999-06-24;u;27;hestmannøy;nest;0;1999;196
1999;1999-06-24;u;27;hestmannøy;nest;0;1999;197
1999;1999-07-26;m;27;hestmannøy;capt;0;1999;197
1999;1999-10-05;m;27;hestmannøy;capt;0;1999;197
1999;1999-07-16;m;27;hestmannøy;obs;0;1999;197
2000;2000-08-05;m;27;hestmannøy;obs;1;1999;197
2000;2000-06-15;m;27;hestmannøy;capt;1;1999;197
1999;1999-10-10;m;27;hestmannøy;capt;0;1999;198
1999;1999-07-26;m;27;hestmannøy;capt;0;1999;198
1999;1999-06-24;u;27;hestmannøy;nest;0;1999;198
1999;1999-07-16;m;27;hestmannøy;obs;0;1999;198
1999;1999-10-05;m;27;hestmannøy;obs;0;1999;198
1999;1999-10-10;m;27;hestmannøy;obs;0;1999;198
2000;2000-05-25;m;27;hestmannøy;obs;1;1999;198
2000;2000-08-07;m;27;hestmannøy;obs;1;1999;198
2000;2000-07-28;m;27;hestmannøy;capt;1;1999;198
2000;2000-08-06;m;27;hestmannøy;capt;1;1999;198
1999;1999-07-26;m;27;hestmannøy;capt;0;1999;199
1999;1999-07-16;m;27;hestmannøy;obs;0;1999;199
1999;1999-10-10;m;27;hestmannøy;obs;0;1999;199
1999;1999-06-24;u;27;hestmannøy;nest;0;1999;199
1999;1999-06-24;f;27;hestmannøy;capt;1;1998;200
1999;1999-06-24;m;27;hestmannøy;capt;1;1998;201
1999;1999-10-05;m;27;hestmannøy;obs;1;1998;201
1999;1999-07-01;m;26;gjerøy;obs;0;1999;202
1999;1999-07-12;m;26;gjerøy;obs;0;1999;202
1999;1999-06-25;u;26;gjerøy;nest;0;1999;202
1999;1999-07-12;m;26;gjerøy;capt;0;1999;202
1999;1999-06-25;u;26;gjerøy;nest;0;1999;203
1999;1999-06-25;u;26;gjerøy;nest;0;1999;204
1999;1999-06-25;u;26;gjerøy;nest;0;1999;205
1999;1999-06-25;u;26;gjerøy;nest;0;1999;206
1999;1999-06-25;u;26;gjerøy;nest;0;1999;207
1999;1999-06-26;u;33;lurøy-onøy;capt;0;1999;208
1999;1999-07-22;m;33;lurøy-onøy;capt;0;1999;209
1999;1999-06-26;u;33;lurøy-onøy;nest;0;1999;209
1999;1999-06-26;u;33;lurøy-onøy;nest;0;1999;210
1999;1999-10-09;m;33;lurøy-onøy;obs;0;1999;210
1999;1999-07-22;m;33;lurøy-onøy;capt;0;1999;210
1999;1999-10-09;m;33;lurøy-onøy;capt;0;1999;210
1999;1999-06-26;u;33;lurøy-onøy;nest;0;1999;211
1999;1999-06-26;u;33;lurøy-onøy;nest;0;1999;212
1999;1999-06-27;u;24;selvær;nest;0;1999;213
1999;1999-06-27;u;24;selvær;nest;0;1999;214
1999;1999-06-27;u;24;selvær;nest;0;1999;215
1999;1999-06-27;u;24;selvær;nest;0;1999;216
1999;1999-06-27;u;24;selvær;nest;0;1999;217
1999;1999-06-27;u;35;sleneset;nest;0;1999;218
1999;1999-06-27;u;35;sleneset;nest;0;1999;219
1999;1999-06-27;u;35;sleneset;nest;0;1999;220
1999;1999-06-27;u;35;sleneset;nest;0;1999;221
1999;1999-06-27;u;24;selvær;nest;0;1999;222
1999;1999-06-27;u;24;selvær;nest;0;1999;223
1999;1999-06-27;u;24;selvær;nest;0;1999;224
1999;1999-07-11;f;24;selvær;capt;0;1999;224
1999;1999-06-28;f;24;selvær;capt;1;1998;225
1999;1999-07-08;f;24;selvær;capt;1;1998;225
1999;1999-10-11;f;24;selvær;obs;1;1998;225
1999;1999-10-11;f;24;selvær;obs;0;1999;226
1999;1999-06-30;u;24;selvær;nest;0;1999;226
1999;1999-06-30;u;24;selvær;nest;0;1999;227
1999;1999-10-11;f;24;selvær;obs;0;1999;227
1999;1999-06-30;u;24;selvær;nest;0;1999;228
1999;1999-06-30;u;24;selvær;nest;0;1999;229
2007;2007-08-02;u;27;hestmannøy;nest;0;2007;230
2007;2007-08-02;u;27;hestmannøy;nest;0;2007;231
2007;2007-08-02;u;27;hestmannøy;nest;0;2007;232
2007;2007-08-02;u;27;hestmannøy;nest;0;2007;233
2007;2007-08-02;u;27;hestmannøy;nest;0;2007;234
2007;2007-08-15;m;27;hestmannøy;obs;0;2007;235
2007;2007-08-02;m;27;hestmannøy;capt;0;2007;235
2007;2007-08-03;u;27;hestmannøy;nest;0;2007;236
2007;2007-08-07;u;27;hestmannøy;nest;0;2007;236
2007;2007-08-03;u;27;hestmannøy;nest;0;2007;237
2007;2007-08-03;u;27;hestmannøy;nest;0;2007;238
2007;2007-08-03;u;27;hestmannøy;nest;0;2007;239
2007;2007-08-07;u;27;hestmannøy;nest;0;2007;239
2007;2007-08-04;f;0;other helgeland;capt;1;2006;240
2007;2007-10-04;f;0;other helgeland;capt;1;2006;240
2007;2007-08-04;u;0;other helgeland;nest;0;2007;241
2007;2007-08-04;u;0;other helgeland;nest;0;2007;242
2007;2007-10-04;f;0;other helgeland;capt;0;2007;242
2007;2007-08-14;f;0;other helgeland;capt;0;2007;242
2007;2007-10-04;f;0;other helgeland;obs;0;2007;242
2007;2007-10-04;f;0;other helgeland;obs;0;2007;243
2007;2007-10-04;f;0;other helgeland;capt;0;2007;243
2007;2007-08-04;u;0;other helgeland;nest;0;2007;243
2008;2008-06-19;f;0;other helgeland;capt;1;2007;243
2008;2008-10-06;f;0;other helgeland;capt;1;2007;243
2008;2008-08-01;f;0;other helgeland;obs;1;2007;243
2009;2009-08-08;f;27;hestmannøy;capt;2;2007;243
2010;2010-05-25;f;27;hestmannøy;capt;3;2007;243
2007;2007-08-04;u;27;hestmannøy;nest;0;2007;244
2007;2007-08-12;u;27;hestmannøy;nest;0;2007;244
2007;2007-08-04;u;27;hestmannøy;nest;0;2007;245
2007;2007-08-12;u;27;hestmannøy;nest;0;2007;245
2007;2007-08-04;u;27;hestmannøy;nest;0;2007;246
2007;2007-10-03;f;27;hestmannøy;capt;0;2007;247
2007;2007-08-05;f;27;hestmannøy;capt;0;2007;247
2007;2007-09-28;f;27;hestmannøy;capt;0;2007;247
2007;2007-08-05;m;27;hestmannøy;capt;0;2007;248
2007;2007-08-05;m;27;hestmannøy;capt;0;2007;249
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;249
2007;2007-08-05;f;27;hestmannøy;capt;0;2007;250
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;250
2007;2007-09-25;f;27;hestmannøy;capt;0;2007;250
2008;2008-08-06;f;27;hestmannøy;capt;1;2007;250
2008;2008-10-19;f;27;hestmannøy;obs;1;2007;250
2007;2007-10-02;f;27;hestmannøy;obs;0;2007;251
2007;2007-08-05;f;27;hestmannøy;capt;0;2007;251
2007;2007-09-26;f;27;hestmannøy;capt;0;2007;251
2007;2007-08-05;m;27;hestmannøy;capt;0;2007;252
2007;2007-08-05;u;22;myken;nest;0;2007;253
2007;2007-08-05;u;22;myken;nest;0;2007;254
2007;2007-08-09;m;27;hestmannøy;capt;0;2007;255
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;255
2008;2008-06-05;m;27;hestmannøy;obs;1;2007;255
2008;2008-06-08;m;27;hestmannøy;obs;1;2007;255
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;256
2007;2007-08-09;m;27;hestmannøy;capt;0;2007;256
2008;2008-06-28;m;27;hestmannøy;capt;1;2007;256
2008;2008-07-23;m;27;hestmannøy;capt;1;2007;256
2009;2009-06-06;m;27;hestmannøy;obs;2;2007;256
2009;2009-06-27;m;27;hestmannøy;capt;2;2007;256
2009;2009-08-05;m;27;hestmannøy;capt;2;2007;256
2010;2010-06-18;m;27;hestmannøy;capt;3;2007;256
2010;2010-10-09;m;27;hestmannøy;capt;3;2007;256
2010;2010-06-05;m;27;hestmannøy;obs;3;2007;256
2007;2007-08-10;f;26;gjerøy;capt;0;2007;257
2007;2007-10-08;m;26;gjerøy;capt;0;2007;258
2007;2007-08-10;u;26;gjerøy;nest;0;2007;258
2008;2008-06-16;m;26;gjerøy;capt;1;2007;258
2008;2008-10-02;m;26;gjerøy;capt;1;2007;258
2008;2008-05-13;m;26;gjerøy;obs;1;2007;258
2008;2008-06-24;m;26;gjerøy;obs;1;2007;258
2008;2008-07-21;m;26;gjerøy;obs;1;2007;258
2010;2010-09-23;m;26;gjerøy;obs;3;2007;258
2007;2007-08-10;u;26;gjerøy;nest;0;2007;259
2007;2007-08-10;u;26;gjerøy;nest;0;2007;260
2007;2007-08-10;u;26;gjerøy;nest;0;2007;261
2007;2007-10-08;f;26;gjerøy;obs;0;2007;261
2007;2007-11-05;f;26;gjerøy;obs;0;2007;261
2007;2007-10-08;f;26;gjerøy;capt;0;2007;261
2008;2008-06-10;f;26;gjerøy;capt;1;2007;261
2008;2008-10-02;f;26;gjerøy;capt;1;2007;261
2008;2008-05-13;f;26;gjerøy;obs;1;2007;261
2007;2007-10-08;m;26;gjerøy;capt;0;2007;262
2007;2007-08-10;u;26;gjerøy;nest;0;2007;262
2007;2007-08-10;u;26;gjerøy;nest;0;2007;263
2007;2007-08-10;u;26;gjerøy;nest;0;2007;264
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;265
2008;2008-05-09;m;28;indre kvarøy;obs;1;2007;265
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;266
2007;2007-08-11;f;28;indre kvarøy;capt;0;2007;267
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;268
2007;2007-08-11;f;28;indre kvarøy;capt;0;2007;269
2007;2007-08-11;f;28;indre kvarøy;capt;0;2007;270
2008;2008-06-02;f;28;indre kvarøy;capt;1;2007;270
2008;2008-10-01;f;28;indre kvarøy;capt;1;2007;270
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;271
2007;2007-11-10;m;28;indre kvarøy;obs;0;2007;271
2008;2008-05-29;m;28;indre kvarøy;obs;1;2007;271
2008;2008-06-11;m;28;indre kvarøy;obs;1;2007;271
2008;2008-07-18;m;28;indre kvarøy;obs;1;2007;271
2008;2008-08-09;m;28;indre kvarøy;capt;1;2007;271
2009;2009-08-12;m;28;indre kvarøy;obs;2;2007;271
2009;2009-10-05;m;28;indre kvarøy;capt;2;2007;271
2010;2010-05-27;m;28;indre kvarøy;capt;3;2007;271
2012;2012-05-12;m;28;indre kvarøy;capt;5;2007;271
2012;2012-05-25;m;28;indre kvarøy;obs;5;2007;271
2013;2013-08-10;m;28;indre kvarøy;obs;6;2007;271
2013;2013-05-04;m;28;indre kvarøy;capt;6;2007;271
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;272
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;273
2009;2009-07-25;m;28;indre kvarøy;capt;2;2007;273
2009;2009-07-30;m;28;indre kvarøy;capt;2;2007;273
2009;2009-10-05;m;28;indre kvarøy;capt;2;2007;273
2010;2010-06-19;m;28;indre kvarøy;capt;3;2007;273
2007;2007-08-11;m;28;indre kvarøy;capt;0;2007;274
2008;2008-07-24;m;28;indre kvarøy;capt;1;2007;274
2008;2008-10-20;m;28;indre kvarøy;obs;1;2007;274
2008;2008-05-09;m;28;indre kvarøy;obs;1;2007;274
2007;2007-11-10;f;28;indre kvarøy;obs;0;2007;275
2007;2007-08-11;f;28;indre kvarøy;capt;0;2007;275
2007;2007-08-11;f;28;indre kvarøy;capt;0;2007;276
2007;2007-11-10;f;28;indre kvarøy;obs;0;2007;276
2008;2008-05-09;f;28;indre kvarøy;obs;1;2007;276
2007;2007-08-18;m;38;aldra;obs;0;2007;277
2007;2007-08-13;m;38;aldra;capt;0;2007;277
2008;2008-05-04;m;38;aldra;obs;1;2007;277
2009;2009-10-06;m;38;aldra;capt;2;2007;277
2007;2007-08-13;u;38;aldra;capt;0;2007;278
2007;2007-08-13;m;38;aldra;capt;0;2007;279
2007;2007-10-18;m;38;aldra;capt;0;2007;279
2008;2008-06-04;m;38;aldra;capt;1;2007;279
2008;2008-10-03;m;38;aldra;capt;1;2007;279
2008;2008-05-15;m;38;aldra;obs;1;2007;279
2009;2009-06-04;m;38;aldra;obs;2;2007;279
2009;2009-07-20;m;38;aldra;obs;2;2007;279
2009;2009-05-06;m;38;aldra;capt;2;2007;279
2009;2009-05-26;m;38;aldra;capt;2;2007;279
2009;2009-10-10;m;38;aldra;capt;2;2007;279
2007;2007-10-05;m;38;aldra;capt;0;2007;280
2007;2007-10-18;m;38;aldra;capt;0;2007;280
2007;2007-08-13;m;38;aldra;capt;0;2007;280
2007;2007-08-18;m;38;aldra;capt;0;2007;280
2008;2008-06-25;m;38;aldra;capt;1;2007;280
2008;2008-05-15;m;38;aldra;obs;1;2007;280
2009;2009-06-04;m;38;aldra;obs;2;2007;280
2009;2009-10-10;m;38;aldra;capt;2;2007;280
2007;2007-08-14;m;0;other helgeland;capt;0;2007;281
2007;2007-08-14;f;0;other helgeland;capt;0;2007;282
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;283
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;284
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;285
2007;2007-10-03;f;27;hestmannøy;capt;0;2007;285
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;286
2007;2007-10-03;f;27;hestmannøy;capt;0;2007;286
2008;2008-06-26;f;27;hestmannøy;capt;1;2007;286
2008;2008-09-27;f;27;hestmannøy;capt;1;2007;286
2009;2009-07-21;f;27;hestmannøy;capt;2;2007;286
2009;2009-10-06;f;27;hestmannøy;capt;2;2007;286
2009;2010-03-07;f;27;hestmannøy;capt;2;2007;286
2010;2010-10-03;f;27;hestmannøy;capt;3;2007;286
2011;2011-08-26;f;27;hestmannøy;obs;4;2007;286
2011;2011-08-29;f;27;hestmannøy;obs;4;2007;286
2011;2011-09-02;f;27;hestmannøy;obs;4;2007;286
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;287
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;288
2007;2007-10-03;m;27;hestmannøy;capt;0;2007;288
2007;2007-10-02;m;27;hestmannøy;obs;0;2007;288
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;288
2008;2008-06-05;m;27;hestmannøy;obs;1;2007;288
2008;2008-06-25;m;27;hestmannøy;obs;1;2007;288
2008;2008-10-05;m;27;hestmannøy;obs;1;2007;288
2008;2008-09-28;m;27;hestmannøy;capt;1;2007;288
2008;2008-07-21;m;27;hestmannøy;capt;1;2007;288
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;289
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;290
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;291
2007;2007-10-03;f;27;hestmannøy;capt;0;2007;291
2007;2007-11-05;f;27;hestmannøy;obs;0;2007;291
2008;2008-06-10;f;26;gjerøy;obs;1;2007;291
2008;2008-06-24;f;26;gjerøy;obs;1;2007;291
2008;2008-10-22;f;26;gjerøy;obs;1;2007;291
2008;2008-06-10;f;26;gjerøy;capt;1;2007;291
2008;2008-07-21;f;26;gjerøy;capt;1;2007;291
2009;2009-06-15;f;26;gjerøy;capt;2;2007;291
2009;2009-06-29;f;26;gjerøy;capt;2;2007;291
2009;2009-07-09;f;26;gjerøy;capt;2;2007;291
2009;2009-08-13;f;26;gjerøy;capt;2;2007;291
2010;2010-05-13;f;26;gjerøy;capt;3;2007;291
2010;2010-06-03;f;26;gjerøy;capt;3;2007;291
2010;2010-08-02;f;26;gjerøy;obs;3;2007;291
2011;2011-08-30;f;26;gjerøy;obs;4;2007;291
2013;2013-05-20;f;26;gjerøy;capt;6;2007;291
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;292
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;293
2007;2007-10-03;m;27;hestmannøy;capt;0;2007;293
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;294
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;295
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;296
2007;2007-10-03;m;27;hestmannøy;capt;0;2007;296
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;296
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;297
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;298
2007;2007-10-03;m;27;hestmannøy;capt;0;2007;298
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;298
2008;2008-06-05;m;27;hestmannøy;obs;1;2007;298
2008;2008-10-19;m;27;hestmannøy;obs;1;2007;298
2008;2008-08-06;m;27;hestmannøy;capt;1;2007;298
2008;2009-02-05;m;27;hestmannøy;capt;1;2007;298
2009;2009-06-06;m;27;hestmannøy;capt;2;2007;298
2009;2009-05-16;m;27;hestmannøy;obs;2;2007;298
2009;2009-07-19;m;27;hestmannøy;obs;2;2007;298
2009;2009-07-24;m;27;hestmannøy;capt;2;2007;298
2007;2007-08-15;m;27;hestmannøy;capt;0;2007;299
2008;2008-09-28;m;27;hestmannøy;capt;1;2007;299
2008;2008-10-05;m;27;hestmannøy;obs;1;2007;299
2008;2008-10-23;m;27;hestmannøy;obs;1;2007;299
2007;2007-10-02;f;27;hestmannøy;obs;0;2007;300
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;300
2007;2007-09-28;f;27;hestmannøy;capt;0;2007;300
2008;2008-07-31;f;24;selvær;obs;1;2007;300
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;301
2007;2007-09-27;f;27;hestmannøy;capt;0;2007;301
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;302
2008;2008-07-31;f;24;selvær;obs;1;2007;302
2007;2007-08-15;f;27;hestmannøy;capt;0;2007;303
2007;2007-08-16;f;26;gjerøy;capt;0;2007;304
2007;2007-08-16;f;26;gjerøy;capt;0;2007;305
2007;2007-08-16;m;26;gjerøy;capt;0;2007;306
2007;2007-10-08;m;26;gjerøy;capt;0;2007;306
2007;2007-10-08;m;26;gjerøy;obs;0;2007;306
2007;2007-11-05;m;26;gjerøy;obs;0;2007;306
2008;2008-05-13;m;26;gjerøy;obs;1;2007;306
2008;2008-06-10;m;26;gjerøy;obs;1;2007;306
2008;2008-07-21;m;26;gjerøy;obs;1;2007;306
2008;2008-08-08;m;26;gjerøy;obs;1;2007;306
2008;2008-10-22;m;26;gjerøy;obs;1;2007;306
2008;2008-06-10;m;26;gjerøy;capt;1;2007;306
2008;2008-09-29;m;26;gjerøy;capt;1;2007;306
2011;2011-08-08;m;26;gjerøy;obs;4;2007;306
2007;2007-10-08;m;26;gjerøy;obs;0;2007;307
2007;2007-11-05;m;26;gjerøy;obs;0;2007;307
2007;2007-10-08;m;26;gjerøy;capt;0;2007;307
2007;2007-08-16;m;26;gjerøy;capt;0;2007;307
2008;2008-06-16;m;26;gjerøy;capt;1;2007;307
2008;2008-08-13;m;26;gjerøy;capt;1;2007;307
2008;2008-05-27;m;26;gjerøy;obs;1;2007;307
2008;2008-06-24;m;26;gjerøy;obs;1;2007;307
2008;2008-08-13;m;26;gjerøy;obs;1;2007;307
2009;2009-07-11;m;26;gjerøy;obs;2;2007;307
2011;2011-05-05;m;26;gjerøy;obs;4;2007;307
2011;2011-05-12;m;26;gjerøy;obs;4;2007;307
2007;2007-08-16;u;26;gjerøy;nest;0;2007;308
2007;2007-08-16;u;26;gjerøy;nest;0;2007;309
2007;2007-08-16;u;26;gjerøy;nest;0;2007;310
2007;2007-10-08;m;26;gjerøy;capt;0;2007;311
2007;2007-08-17;m;27;hestmannøy;capt;0;2007;311
2008;2008-07-21;m;26;gjerøy;capt;1;2007;311
2008;2008-08-13;m;26;gjerøy;capt;1;2007;311
2008;2008-05-13;m;26;gjerøy;obs;1;2007;311
2008;2008-06-10;m;26;gjerøy;obs;1;2007;311
2008;2008-08-08;m;26;gjerøy;obs;1;2007;311
2007;2007-09-25;m;27;hestmannøy;obs;0;2007;312
2007;2007-09-26;m;27;hestmannøy;obs;0;2007;312
2007;2007-08-17;m;27;hestmannøy;capt;0;2007;312
2007;2007-08-17;m;27;hestmannøy;capt;0;2007;313
2007;2007-09-27;m;27;hestmannøy;capt;0;2007;313
2007;2007-09-26;m;27;hestmannøy;obs;0;2007;313
2007;2007-08-17;f;27;hestmannøy;capt;0;2007;314
2007;2007-08-17;f;27;hestmannøy;capt;0;2007;315
2007;2007-09-26;f;27;hestmannøy;obs;0;2007;315
2007;2007-11-03;f;27;hestmannøy;obs;0;2007;315
2007;2007-08-16;u;26;gjerøy;nest;0;2007;316
2007;2007-08-06;u;0;other helgeland;nest;0;2007;317
2007;2007-11-15;m;23;træna;obs;0;2007;317
2008;2008-07-24;m;23;træna;obs;1;2007;317
2008;2008-10-11;m;23;træna;obs;1;2007;317
2008;2008-10-16;m;23;træna;obs;1;2007;317
2007;2007-08-06;u;0;other helgeland;nest;0;2007;318
2007;2007-08-06;u;0;other helgeland;nest;0;2007;319
2007;2007-08-06;u;0;other helgeland;nest;0;2007;320
2007;2007-10-14;f;23;træna;capt;0;2007;320
2007;2007-11-15;f;23;træna;obs;0;2007;320
2007;2007-11-18;f;23;træna;obs;0;2007;320
2007;2007-08-07;u;23;træna;nest;0;2007;321
2007;2007-08-07;u;23;træna;nest;0;2007;322
2007;2007-08-07;u;23;træna;nest;0;2007;323
2007;2007-08-07;u;23;træna;nest;0;2007;324
2007;2007-08-07;u;23;træna;nest;0;2007;325
2007;2007-11-06;f;27;hestmannøy;obs;0;2007;326
2007;2007-09-25;f;27;hestmannøy;capt;0;2007;326
2007;2007-09-28;f;27;hestmannøy;capt;0;2007;326
2007;2007-09-25;f;27;hestmannøy;capt;0;2007;327
2007;2007-10-07;f;27;hestmannøy;obs;0;2007;327
2007;2007-11-02;f;27;hestmannøy;obs;0;2007;327
2007;2007-11-03;f;27;hestmannøy;obs;0;2007;327
2007;2007-09-25;f;27;hestmannøy;capt;0;2007;328
2008;2008-07-29;f;27;hestmannøy;capt;1;2007;328
2009;2009-05-10;f;27;hestmannøy;obs;2;2007;328
2009;2009-06-06;f;27;hestmannøy;obs;2;2007;328
2009;2009-06-09;f;27;hestmannøy;obs;2;2007;328
2009;2009-06-21;f;27;hestmannøy;obs;2;2007;328
2009;2009-07-02;f;27;hestmannøy;obs;2;2007;328
2009;2009-07-19;f;27;hestmannøy;obs;2;2007;328
2009;2009-07-29;f;27;hestmannøy;obs;2;2007;328
2009;2009-10-11;f;27;hestmannøy;obs;2;2007;328
2009;2010-03-08;f;27;hestmannøy;capt;2;2007;328
2007;2007-09-26;f;27;hestmannøy;capt;1;2006;329
2008;2008-07-26;f;27;hestmannøy;capt;2;2006;329
2008;2008-09-28;f;27;hestmannøy;capt;2;2006;329
2008;2008-08-10;f;27;hestmannøy;obs;2;2006;329
2009;2009-05-15;f;27;hestmannøy;obs;3;2006;329
2008;2009-02-05;f;27;hestmannøy;capt;2;2006;329
2009;2009-05-21;f;27;hestmannøy;capt;3;2006;329
2009;2009-06-06;f;27;hestmannøy;capt;3;2006;329
2007;2007-09-26;f;27;hestmannøy;capt;0;2007;330
2007;2007-11-06;f;27;hestmannøy;obs;0;2007;330
2007;2007-11-06;m;27;hestmannøy;obs;0;2007;331
2007;2007-09-26;m;27;hestmannøy;capt;0;2007;331
2008;2008-08-06;m;27;hestmannøy;capt;1;2007;331
2008;2008-10-04;m;27;hestmannøy;capt;1;2007;331
2008;2008-06-25;m;27;hestmannøy;obs;1;2007;331
2009;2009-05-10;m;27;hestmannøy;obs;2;2007;331
2009;2009-05-11;m;27;hestmannøy;obs;2;2007;331
2009;2009-07-16;m;27;hestmannøy;obs;2;2007;331
2007;2007-09-26;f;27;hestmannøy;capt;0;2007;332
2007;2007-09-26;f;27;hestmannøy;capt;0;2007;333
2007;2007-11-02;f;27;hestmannøy;obs;0;2007;333
2007;2007-09-27;f;27;hestmannøy;capt;0;2007;334
2007;2007-09-27;f;27;hestmannøy;capt;0;2007;335
2007;2007-11-03;f;27;hestmannøy;obs;0;2007;335
2007;2007-09-27;m;27;hestmannøy;capt;0;2007;336
2007;2007-09-27;m;27;hestmannøy;capt;0;2007;337
2009;2009-08-09;m;27;hestmannøy;capt;2;2007;337
2007;2007-09-27;m;27;hestmannøy;capt;0;2007;338
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;338
2007;2007-11-06;m;27;hestmannøy;obs;1;2006;339
2007;2007-09-27;m;27;hestmannøy;capt;1;2006;339
2009;2009-06-06;m;27;hestmannøy;obs;3;2006;339
2009;2009-10-11;m;27;hestmannøy;obs;3;2006;339
2010;2010-06-05;m;27;hestmannøy;obs;4;2006;339
2009;2010-03-08;m;27;hestmannøy;capt;3;2006;339
2007;2007-09-28;f;27;hestmannøy;capt;0;2007;340
2008;2008-06-28;f;27;hestmannøy;capt;1;2007;340
2008;2008-07-20;f;27;hestmannøy;capt;1;2007;340
2008;2008-07-26;f;27;hestmannøy;capt;1;2007;340
2008;2008-05-28;f;27;hestmannøy;obs;1;2007;340
2008;2008-06-25;f;27;hestmannøy;obs;1;2007;340
2007;2007-11-03;f;27;hestmannøy;obs;1;2006;341
2007;2007-09-28;f;27;hestmannøy;capt;1;2006;341
2008;2008-06-05;f;27;hestmannøy;obs;2;2006;341
2008;2008-07-25;f;27;hestmannøy;obs;2;2006;341
2008;2008-09-25;f;27;hestmannøy;obs;2;2006;341
2008;2008-10-23;f;27;hestmannøy;obs;2;2006;341
2009;2009-05-16;f;27;hestmannøy;obs;3;2006;341
2009;2009-07-02;f;27;hestmannøy;obs;3;2006;341
2009;2009-07-16;f;27;hestmannøy;obs;3;2006;341
2009;2009-10-11;f;27;hestmannøy;obs;3;2006;341
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;342
2007;2007-09-28;m;27;hestmannøy;capt;0;2007;342
2007;2007-09-28;m;27;hestmannøy;capt;0;2007;343
2007;2007-11-03;m;27;hestmannøy;obs;0;2007;343
2008;2008-10-04;m;27;hestmannøy;capt;1;2007;343
2009;2009-10-11;m;27;hestmannøy;obs;2;2007;343
2011;2011-08-08;m;27;hestmannøy;obs;4;2007;343
