"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_age_sq";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"zNR";"in_out";"sex";"N_nestlings";"N_Recruits";"r2s"
"545";"2008_312_myken";"2008_312";312;"2008_myken";2008;"myken";22;3;9;2004;"no";"obs";NA;NA;0;22;22;3.09104245335832;-0.0285714285714286;0;0;5;0;0
"546";"2010_313_hestmannøy";"2010_313";313;"2010_hestmannøy";2010;"hestmannøy";27;2;4;2007;"no";"obs";"capt";NA;0;214;214;5.36597601502185;1.103125;1;1;6;3;3
"547";"2008_314_gjerøy";"2008_314";314;"2008_gjerøy";2008;"gjerøy";26;0;0;2007;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;5;1;3
"548";"2009_314_gjerøy";"2009_314";314;"2009_gjerøy";2009;"gjerøy";26;1;1;2007;"no";"obs";NA;NA;1;107;107;4.67282883446191;-0.596875;1;1;10;1;3
"549";"2010_314_gjerøy";"2010_314";314;"2010_gjerøy";2010;"gjerøy";26;2;4;2007;"no";"obs";"capt";NA;0;136;136;4.91265488573605;0.128125;1;1;4;0;0
"550";"2008_315_gjerøy";"2008_315";315;"2008_gjerøy";2008;"gjerøy";26;0;0;2007;"no";"obs";NA;NA;0;121;121;4.79579054559674;-0.246875;1;1;3;0;0
"551";"2009_316_gjerøy";"2009_316";316;"2009_gjerøy";2009;"gjerøy";26;1;1;2007;"no";"obs";NA;NA;1;107;107;4.67282883446191;-0.596875;1;1;5;1;3
"552";"2010_316_gjerøy";"2010_316";316;"2010_gjerøy";2010;"gjerøy";26;2;4;2007;"no";"obs";NA;NA;0;136;136;4.91265488573605;0.128125;1;1;2;1;1
"553";"2008_317_gjerøy";"2008_317";317;"2008_gjerøy";2008;"gjerøy";26;0;0;2007;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;1;0;2
"554";"2009_317_gjerøy";"2009_317";317;"2009_gjerøy";2009;"gjerøy";26;1;1;2007;"no";"obs";"capt";NA;1;107;107;4.67282883446191;-0.596875;1;1;8;2;4
"555";"2010_317_gjerøy";"2010_317";317;"2010_gjerøy";2010;"gjerøy";26;2;4;2007;"yes";NA;NA;NA;1;136;136;4.91265488573605;0.128125;1;1;3;1;3
"556";"2011_317_gjerøy";"2011_317";317;"2011_gjerøy";2011;"gjerøy";26;3;9;2007;"yes";NA;NA;NA;1;144;144;4.969813299576;0.328125;1;1;9;1;3
"557";"2012_317_gjerøy";"2012_317";317;"2012_gjerøy";2012;"gjerøy";26;4;16;2007;"no";"obs";NA;NA;1;196;196;5.27811465923052;1.628125;1;1;4;1;3
"558";"2009_318_hestmannøy";"2009_318";318;"2009_hestmannøy";2009;"hestmannøy";27;1;1;2007;"no";NA;"capt";NA;1;157;157;5.05624580534831;-0.321875;1;0;5;2;4
"559";"2010_318_hestmannøy";"2010_318";318;"2010_hestmannøy";2010;"hestmannøy";27;2;4;2007;"gene_new";NA;NA;"gene_new";0;214;214;5.36597601502185;1.103125;1;0;5;2;2
"560";"2008_319_indre kvarøy";"2008_319";319;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"yes";NA;NA;NA;1;68;68;4.21950770517611;-0.040625;1;0;7;2;4
"561";"2010_319_indre kvarøy";"2010_319";319;"2010_indre kvarøy";2010;"indre kvarøy";28;3;9;2006;"no";"obs";"capt";NA;1;60;60;4.0943445622221;-0.240625;1;0;7;3;5
"562";"2007_320_hestmannøy";"2007_320";320;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";NA;"capt";NA;0;172;172;5.14749447681345;0.053125;1;0;8;1;1
"563";"2007_321_lovund";"2007_321";321;"2007_lovund";2007;"lovund";34;1;1;2005;"no";NA;"capt";NA;0;27;27;3.29583686600433;-0.390625;0;1;6;0;0
"564";"2007_322_hestmannøy";"2007_322";322;"2007_hestmannøy";2007;"hestmannøy";27;1;1;2005;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;2;0;2
"565";"2008_322_hestmannøy";"2008_322";322;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;1;1;0;0
"566";"2008_323_lovund";"2008_323";323;"2008_lovund";2008;"lovund";34;2;4;2005;"no";"obs";"capt";NA;0;29;29;3.36729582998647;-0.340625;0;0;3;2;2
"567";"2007_324_selvær";"2007_324";324;"2007_selvær";2007;"selvær";24;0;0;2006;"no";"obs";"capt";NA;1;60;60;4.0943445622221;0.01875;0;0;4;0;2
"568";"2008_324_selvær";"2008_324";324;"2008_selvær";2008;"selvær";24;1;1;2006;"no";"obs";NA;NA;1;89;89;4.48863636973214;0.74375;0;0;4;0;2
"569";"2009_324_selvær";"2009_324";324;"2009_selvær";2009;"selvær";24;2;4;2006;"gene_new";NA;NA;"gene_new";0;45;45;3.80666248977032;-0.35625;0;0;1;0;0
"570";"2007_325_sleneset";"2007_325";325;"2007_sleneset";2007;"sleneset";35;1;1;2005;"yes";NA;NA;NA;1;52;52;3.95124371858143;0.334375;0;1;10;3;5
"571";"2008_325_sleneset";"2008_325";325;"2008_sleneset";2008;"sleneset";35;2;4;2005;"no";NA;"capt";NA;0;37;37;3.61091791264422;-0.040625;0;1;1;1;1
"572";"2008_326_sleneset";"2008_326";326;"2008_sleneset";2008;"sleneset";35;2;4;2005;"no";"obs";NA;NA;0;37;37;3.61091791264422;-0.040625;0;1;3;1;1
"573";"2007_327_træna";"2007_327";327;"2007_træna";2007;"træna";23;0;0;2006;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;1;7;0;0
"574";"2007_328_selvær";"2007_328";328;"2007_selvær";2007;"selvær";24;0;0;2006;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;1;4;0;2
"575";"2008_328_selvær";"2008_328";328;"2008_selvær";2008;"selvær";24;1;1;2006;"no";"obs";NA;NA;1;89;89;4.48863636973214;0.74375;0;1;4;1;3
"576";"2009_328_selvær";"2009_328";328;"2009_selvær";2009;"selvær";24;2;4;2006;"gene_new";NA;NA;"gene_new";1;45;45;3.80666248977032;-0.35625;0;1;3;0;2
"577";"2010_328_selvær";"2010_328";328;"2010_selvær";2010;"selvær";24;3;9;2006;"gene_new";NA;NA;"gene_new";1;55;55;4.00733318523247;-0.10625;0;1;4;2;4
"578";"2011_328_selvær";"2011_328";328;"2011_selvær";2011;"selvær";24;4;16;2006;"gene_new";NA;NA;"gene_new";0;89;89;4.48863636973214;0.74375;0;1;12;0;0
"579";"2007_329_selvær";"2007_329";329;"2007_selvær";2007;"selvær";24;0;0;2006;"no";"obs";NA;NA;1;60;60;4.0943445622221;0.01875;0;1;4;0;2
"580";"2008_329_selvær";"2008_329";329;"2008_selvær";2008;"selvær";24;1;1;2006;"no";"obs";"capt";NA;1;89;89;4.48863636973214;0.74375;0;1;4;0;2
"581";"2009_329_selvær";"2009_329";329;"2009_selvær";2009;"selvær";24;2;4;2006;"no";"obs";NA;NA;1;45;45;3.80666248977032;-0.35625;0;1;1;0;2
"582";"2010_329_selvær";"2010_329";329;"2010_selvær";2010;"selvær";24;3;9;2006;"no";NA;"capt";NA;1;55;55;4.00733318523247;-0.10625;0;1;7;1;3
"583";"2011_329_selvær";"2011_329";329;"2011_selvær";2011;"selvær";24;4;16;2006;"no";"obs";NA;NA;0;89;89;4.48863636973214;0.74375;0;1;3;0;0
"584";"2007_330_hestmannøy";"2007_330";330;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;5;0;2
"585";"2008_330_hestmannøy";"2008_330";330;"2008_hestmannøy";2008;"hestmannøy";27;1;1;2006;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;1;2;1;1
"586";"2007_331_træna";"2007_331";331;"2007_træna";2007;"træna";23;1;1;2005;"gene_new";NA;NA;"gene_new";0;88;88;4.47733681447821;0.50625;0;0;3;1;1
"587";"2007_332_træna";"2007_332";332;"2007_træna";2007;"træna";23;0;0;2006;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;0;5;0;0
"588";"2007_333_selvær";"2007_333";333;"2007_selvær";2007;"selvær";24;0;0;2006;"no";"obs";NA;NA;0;60;60;4.0943445622221;0.01875;0;1;4;1;1
"589";"2007_334_træna";"2007_334";334;"2007_træna";2007;"træna";23;0;0;2006;"no";"obs";"capt";NA;0;88;88;4.47733681447821;0.50625;0;0;7;0;0
"590";"2008_335_hestmannøy";"2008_335";335;"2008_hestmannøy";2008;"hestmannøy";27;1;1;2006;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;0;5;3;3
"591";"2007_336_hestmannøy";"2007_336";336;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;3;0;0
"592";"2007_337_hestmannøy";"2007_337";337;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";NA;NA;1;172;172;5.14749447681345;0.053125;1;0;3;1;3
"593";"2007_338_hestmannøy";"2007_338";338;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;3;0;2
"594";"2007_339_indre kvarøy";"2007_339";339;"2007_indre kvarøy";2007;"indre kvarøy";28;3;9;2003;"no";"obs";NA;NA;0;57;57;4.04305126783455;-0.315625;1;1;7;0;0
"595";"2007_340_indre kvarøy";"2007_340";340;"2007_indre kvarøy";2007;"indre kvarøy";28;0;0;2006;"no";"obs";"capt";NA;1;57;57;4.04305126783455;-0.315625;1;1;7;0;2
"596";"2008_340_indre kvarøy";"2008_340";340;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"gene_new";NA;NA;"gene_new";0;68;68;4.21950770517611;-0.040625;1;1;4;0;0
"597";"2007_341_gjerøy";"2007_341";341;"2007_gjerøy";2007;"gjerøy";26;0;0;2006;"no";"obs";"capt";NA;1;108;108;4.68213122712422;-0.571875;1;1;2;0;2
"598";"2008_341_gjerøy";"2008_341";341;"2008_gjerøy";2008;"gjerøy";26;1;1;2006;"no";"obs";NA;NA;1;121;121;4.79579054559674;-0.246875;1;1;5;1;3
"599";"2009_341_gjerøy";"2009_341";341;"2009_gjerøy";2009;"gjerøy";26;2;4;2006;"no";"obs";"capt";NA;1;107;107;4.67282883446191;-0.596875;1;1;9;0;2
"600";"2010_341_gjerøy";"2010_341";341;"2010_gjerøy";2010;"gjerøy";26;3;9;2006;"no";NA;"capt";NA;1;136;136;4.91265488573605;0.128125;1;1;4;0;2
"601";"2011_341_gjerøy";"2011_341";341;"2011_gjerøy";2011;"gjerøy";26;4;16;2006;"no";"obs";"capt";NA;1;144;144;4.969813299576;0.328125;1;1;4;1;3
"602";"2012_341_gjerøy";"2012_341";341;"2012_gjerøy";2012;"gjerøy";26;5;25;2006;"no";"obs";"capt";NA;1;196;196;5.27811465923052;1.628125;1;1;1;0;2
"603";"2013_341_gjerøy";"2013_341";341;"2013_gjerøy";2013;"gjerøy";26;6;36;2006;"no";"obs";NA;NA;0;168;168;5.12396397940326;0.928125;1;1;1;0;0
"604";"2008_342_gjerøy";"2008_342";342;"2008_gjerøy";2008;"gjerøy";26;1;1;2006;"no";"obs";"capt";NA;0;121;121;4.79579054559674;-0.246875;1;1;1;5;5
"605";"2008_343_gjerøy";"2008_343";343;"2008_gjerøy";2008;"gjerøy";26;1;1;2006;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;2;1;3
"606";"2009_343_gjerøy";"2009_343";343;"2009_gjerøy";2009;"gjerøy";26;2;4;2006;"no";"obs";"capt";NA;1;107;107;4.67282883446191;-0.596875;1;1;5;2;4
"607";"2010_343_gjerøy";"2010_343";343;"2010_gjerøy";2010;"gjerøy";26;3;9;2006;"no";"obs";NA;NA;0;136;136;4.91265488573605;0.128125;1;1;7;1;1
"608";"2007_344_gjerøy";"2007_344";344;"2007_gjerøy";2007;"gjerøy";26;0;0;2006;"no";"obs";NA;NA;1;108;108;4.68213122712422;-0.571875;1;0;1;0;2
"609";"2007_345_hestmannøy";"2007_345";345;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;1;3;0;2
"610";"2008_345_hestmannøy";"2008_345";345;"2008_hestmannøy";2008;"hestmannøy";27;1;1;2006;"no";"obs";"capt";NA;1;153;153;5.03043792139244;-0.421875;1;1;1;1;3
"611";"2007_346_hestmannøy";"2007_346";346;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;3;0;2
"612";"2009_346_hestmannøy";"2009_346";346;"2009_hestmannøy";2009;"hestmannøy";27;2;4;2006;"gene_new";NA;NA;"gene_new";1;157;157;5.05624580534831;-0.321875;1;0;3;1;3
"613";"2010_347_nesøy";"2010_347";347;"2010_nesøy";2010;"nesøy";20;3;9;2006;"no";"obs";NA;NA;1;17;17;2.83321334405622;-0.015625;1;0;3;2;4
"614";"2011_347_nesøy";"2011_347";347;"2011_nesøy";2011;"nesøy";20;4;16;2006;"yes";NA;NA;NA;1;35;35;3.55534806148941;0.434375;1;0;3;1;3
"615";"2012_347_nesøy";"2012_347";347;"2012_nesøy";2012;"nesøy";20;5;25;2006;"no";NA;"capt";NA;0;23;23;3.13549421592915;0.134375;1;0;4;1;1
"616";"2007_348_hestmannøy";"2007_348";348;"2007_hestmannøy";2007;"hestmannøy";27;2;4;2004;"no";"obs";"capt";NA;0;172;172;5.14749447681345;0.053125;1;0;2;1;1
"617";"2008_349_hestmannøy";"2008_349";349;"2008_hestmannøy";2008;"hestmannøy";27;2;4;2005;"no";NA;"capt";NA;1;153;153;5.03043792139244;-0.421875;1;1;1;0;2
"618";"2009_349_hestmannøy";"2009_349";349;"2009_hestmannøy";2009;"hestmannøy";27;3;9;2005;"no";NA;"capt";NA;0;157;157;5.05624580534831;-0.321875;1;1;3;0;0
"619";"2011_350_aldra";"2011_350";350;"2011_aldra";2011;"aldra";38;4;16;2006;"no";"obs";"capt";NA;0;23;23;3.13549421592915;-0.2375;1;0;7;2;2
"620";"2007_351_indre kvarøy";"2007_351";351;"2007_indre kvarøy";2007;"indre kvarøy";28;0;0;2006;"no";"obs";"capt";NA;0;57;57;4.04305126783455;-0.315625;1;1;6;2;2
"621";"2008_352_aldra";"2008_352";352;"2008_aldra";2008;"aldra";38;1;1;2006;"no";"obs";"capt";NA;1;52;52;3.95124371858143;0.4875;1;1;8;1;3
"622";"2009_352_aldra";"2009_352";352;"2009_aldra";2009;"aldra";38;2;4;2006;"no";NA;"capt";NA;1;52;52;3.95124371858143;0.4875;1;1;1;1;3
"623";"2010_352_aldra";"2010_352";352;"2010_aldra";2010;"aldra";38;3;9;2006;"no";NA;"capt";NA;1;27;27;3.29583686600433;-0.1375;1;1;3;0;2
"624";"2007_353_træna";"2007_353";353;"2007_træna";2007;"træna";23;0;0;2006;"no";"obs";NA;NA;0;88;88;4.47733681447821;0.50625;0;1;7;0;0
"625";"2007_354_sleneset";"2007_354";354;"2007_sleneset";2007;"sleneset";35;0;0;2006;"yes";NA;NA;NA;1;52;52;3.95124371858143;0.334375;0;1;5;2;4
"626";"2008_354_sleneset";"2008_354";354;"2008_sleneset";2008;"sleneset";35;1;1;2006;"no";"obs";"capt";NA;0;37;37;3.61091791264422;-0.040625;0;1;2;0;0
"627";"2007_355_myken";"2007_355";355;"2007_myken";2007;"myken";22;0;0;2006;"no";"obs";"capt";NA;1;32;32;3.46573590279973;0.221428571428571;0;0;3;0;2
"628";"2008_355_myken";"2008_355";355;"2008_myken";2008;"myken";22;1;1;2006;"no";"obs";NA;NA;0;22;22;3.09104245335832;-0.0285714285714286;0;0;2;0;0
"629";"2007_356_træna";"2007_356";356;"2007_træna";2007;"træna";23;0;0;2006;"no";"obs";"capt";NA;0;88;88;4.47733681447821;0.50625;0;0;5;1;1
"630";"2008_357_sleneset";"2008_357";357;"2008_sleneset";2008;"sleneset";35;1;1;2006;"no";"obs";NA;NA;0;37;37;3.61091791264422;-0.040625;0;0;2;0;0
"631";"2013_358_sleneset";"2013_358";358;"2013_sleneset";2013;"sleneset";35;6;36;2006;"no";"obs";NA;NA;0;47;47;3.85014760171006;0.209375;0;0;1;0;0
"632";"2007_359_sleneset";"2007_359";359;"2007_sleneset";2007;"sleneset";35;0;0;2006;"no";"obs";"capt";NA;0;52;52;3.95124371858143;0.334375;0;0;2;0;0
"633";"2007_360_sleneset";"2007_360";360;"2007_sleneset";2007;"sleneset";35;0;0;2006;"no";"obs";"capt";NA;1;52;52;3.95124371858143;0.334375;0;0;5;2;4
"634";"2008_360_sleneset";"2008_360";360;"2008_sleneset";2008;"sleneset";35;1;1;2006;"no";"obs";NA;NA;0;37;37;3.61091791264422;-0.040625;0;0;3;0;0
"635";"2011_361_aldra";"2011_361";361;"2011_aldra";2011;"aldra";38;4;16;2006;"no";NA;"capt";NA;1;23;23;3.13549421592915;-0.2375;1;0;2;1;3
"636";"2012_361_aldra";"2012_361";361;"2012_aldra";2012;"aldra";38;5;25;2006;"no";NA;"capt";NA;0;26;26;3.25809653802148;-0.1625;1;0;9;1;1
"637";"2007_362_indre kvarøy";"2007_362";362;"2007_indre kvarøy";2007;"indre kvarøy";28;1;1;2005;"no";"obs";NA;NA;1;57;57;4.04305126783455;-0.315625;1;1;2;1;3
"638";"2008_362_indre kvarøy";"2008_362";362;"2008_indre kvarøy";2008;"indre kvarøy";28;2;4;2005;"no";"obs";NA;NA;0;68;68;4.21950770517611;-0.040625;1;1;3;2;2
"639";"2008_363_indre kvarøy";"2008_363";363;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"no";"obs";NA;NA;0;68;68;4.21950770517611;-0.040625;1;1;5;0;0
"640";"2009_364_gjerøy";"2009_364";364;"2009_gjerøy";2009;"gjerøy";26;2;4;2006;"no";"obs";"capt";NA;0;107;107;4.67282883446191;-0.596875;1;0;6;2;2
"641";"2007_365_gjerøy";"2007_365";365;"2007_gjerøy";2007;"gjerøy";26;0;0;2006;"no";"obs";"capt";NA;0;108;108;4.68213122712422;-0.571875;1;0;4;0;0
"642";"2007_366_indre kvarøy";"2007_366";366;"2007_indre kvarøy";2007;"indre kvarøy";28;1;1;2005;"no";"obs";NA;NA;0;57;57;4.04305126783455;-0.315625;1;1;1;1;1
"643";"2009_367_hestmannøy";"2009_367";367;"2009_hestmannøy";2009;"hestmannøy";27;2;4;2006;"no";"obs";"capt";NA;1;157;157;5.05624580534831;-0.321875;1;1;4;4;6
"644";"2007_368_hestmannøy";"2007_368";368;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";NA;"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;5;0;0
"645";"2008_369_indre kvarøy";"2008_369";369;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"no";"obs";"capt";NA;0;68;68;4.21950770517611;-0.040625;1;0;1;0;0
"646";"2008_370_indre kvarøy";"2008_370";370;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"no";"obs";"capt";NA;0;68;68;4.21950770517611;-0.040625;1;1;3;1;1
"647";"2007_371_hestmannøy";"2007_371";371;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";NA;NA;1;172;172;5.14749447681345;0.053125;1;1;3;0;2
"648";"2008_371_hestmannøy";"2008_371";371;"2008_hestmannøy";2008;"hestmannøy";27;1;1;2006;"gene_new";NA;NA;"gene_new";0;153;153;5.03043792139244;-0.421875;1;1;3;0;0
"649";"2007_372_indre kvarøy";"2007_372";372;"2007_indre kvarøy";2007;"indre kvarøy";28;1;1;2005;"no";"obs";NA;NA;0;57;57;4.04305126783455;-0.315625;1;0;7;3;3
"650";"2007_373_indre kvarøy";"2007_373";373;"2007_indre kvarøy";2007;"indre kvarøy";28;0;0;2006;"no";"obs";NA;NA;1;57;57;4.04305126783455;-0.315625;1;0;4;0;2
"651";"2008_373_indre kvarøy";"2008_373";373;"2008_indre kvarøy";2008;"indre kvarøy";28;1;1;2006;"gene_new";NA;NA;"gene_new";0;68;68;4.21950770517611;-0.040625;1;0;4;0;0
"652";"2008_374_gjerøy";"2008_374";374;"2008_gjerøy";2008;"gjerøy";26;2;4;2005;"no";"obs";"capt";NA;1;121;121;4.79579054559674;-0.246875;1;1;6;2;4
"653";"2009_374_gjerøy";"2009_374";374;"2009_gjerøy";2009;"gjerøy";26;3;9;2005;"no";"obs";"capt";NA;0;107;107;4.67282883446191;-0.596875;1;1;3;0;0
"654";"2009_375_selvær";"2009_375";375;"2009_selvær";2009;"selvær";24;1;1;2007;"no";NA;"capt";NA;1;45;45;3.80666248977032;-0.35625;0;0;5;2;4
"655";"2010_375_selvær";"2010_375";375;"2010_selvær";2010;"selvær";24;2;4;2007;"yes";NA;NA;NA;1;55;55;4.00733318523247;-0.10625;0;0;8;5;7
"656";"2011_375_selvær";"2011_375";375;"2011_selvær";2011;"selvær";24;3;9;2007;"no";"obs";"capt";NA;1;89;89;4.48863636973214;0.74375;0;0;5;1;3
"657";"2012_375_selvær";"2012_375";375;"2012_selvær";2012;"selvær";24;4;16;2007;"no";"obs";"capt";NA;1;50;50;3.91202300542815;-0.23125;0;0;8;3;5
"658";"2013_375_selvær";"2013_375";375;"2013_selvær";2013;"selvær";24;5;25;2007;"no";"obs";NA;NA;1;45;45;3.80666248977032;-0.35625;0;0;6;3;5
"659";"2014_375_selvær";"2014_375";375;"2014_selvær";2014;"selvær";24;6;36;2007;"gene_new";NA;NA;"gene_new";1;41;41;3.71357206670431;-0.45625;0;0;9;3;5
"660";"2009_376_selvær";"2009_376";376;"2009_selvær";2009;"selvær";24;1;1;2007;"no";"obs";"capt";NA;1;45;45;3.80666248977032;-0.35625;0;1;4;0;2
"661";"2010_376_selvær";"2010_376";376;"2010_selvær";2010;"selvær";24;2;4;2007;"gene_new";NA;NA;"gene_new";0;55;55;4.00733318523247;-0.10625;0;1;6;1;1
"662";"2008_377_træna";"2008_377";377;"2008_træna";2008;"træna";23;0;0;2007;"no";NA;"capt";NA;0;28;28;3.3322045101752;-0.99375;0;0;8;3;3
"663";"2007_378_selvær";"2007_378";378;"2007_selvær";2007;"selvær";24;0;0;2006;"no";NA;"capt";NA;1;60;60;4.0943445622221;0.01875;0;0;2;0;2
"664";"2008_378_selvær";"2008_378";378;"2008_selvær";2008;"selvær";24;1;1;2006;"no";"obs";NA;NA;1;89;89;4.48863636973214;0.74375;0;0;2;0;2
"665";"2009_378_selvær";"2009_378";378;"2009_selvær";2009;"selvær";24;2;4;2006;"no";NA;"capt";NA;1;45;45;3.80666248977032;-0.35625;0;0;2;0;2
"666";"2011_378_selvær";"2011_378";378;"2011_selvær";2011;"selvær";24;4;16;2006;"gene_new";NA;NA;"gene_new";0;89;89;4.48863636973214;0.74375;0;0;4;2;2
"667";"2007_379_sleneset";"2007_379";379;"2007_sleneset";2007;"sleneset";35;1;1;2005;"no";NA;"capt";NA;1;52;52;3.95124371858143;0.334375;0;1;4;2;4
"668";"2008_379_sleneset";"2008_379";379;"2008_sleneset";2008;"sleneset";35;2;4;2005;"no";"obs";"capt";NA;0;37;37;3.61091791264422;-0.040625;0;1;3;1;1
"669";"2008_380_træna";"2008_380";380;"2008_træna";2008;"træna";23;0;0;2007;"no";"obs";"capt";NA;1;28;28;3.3322045101752;-0.99375;0;0;3;1;3
"670";"2009_381_sleneset";"2009_381";381;"2009_sleneset";2009;"sleneset";35;1;1;2007;"no";"obs";NA;NA;1;23;23;3.13549421592915;-0.390625;0;1;4;0;2
"671";"2012_381_sleneset";"2012_381";381;"2012_sleneset";2012;"sleneset";35;4;16;2007;"yes";NA;NA;NA;1;26;26;3.25809653802148;-0.315625;0;1;2;1;3
"672";"2013_381_sleneset";"2013_381";381;"2013_sleneset";2013;"sleneset";35;5;25;2007;"no";NA;"capt";NA;1;47;47;3.85014760171006;0.209375;0;1;5;2;4
"673";"2014_381_sleneset";"2014_381";381;"2014_sleneset";2014;"sleneset";35;6;36;2007;"no";"obs";NA;NA;0;36;36;3.58351893845611;-0.065625;0;1;4;1;1
"674";"2007_382_hestmannøy";"2007_382";382;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;0.053125;1;0;8;0;2
"675";"2007_383_hestmannøy";"2007_383";383;"2007_hestmannøy";2007;"hestmannøy";27;0;0;2006;"no";NA;"capt";NA;0;172;172;5.14749447681345;0.053125;1;1;8;0;0
"676";"2011_384_træna";"2011_384";384;"2011_træna";2011;"træna";23;0;0;2010;"no";"obs";NA;NA;1;113;113;4.72738781871234;1.13125;0;1;1;0;2
"677";"2011_385_sleneset";"2011_385";385;"2011_sleneset";2011;"sleneset";35;0;0;2010;"no";"obs";NA;NA;1;47;47;3.85014760171006;0.209375;0;0;1;0;2
"678";"2012_385_sleneset";"2012_385";385;"2012_sleneset";2012;"sleneset";35;1;1;2010;"no";"obs";NA;NA;1;26;26;3.25809653802148;-0.315625;0;0;2;0;2
"679";"2013_385_sleneset";"2013_385";385;"2013_sleneset";2013;"sleneset";35;2;4;2010;"gene_new";NA;NA;"gene_new";0;47;47;3.85014760171006;0.209375;0;0;5;1;1
"680";"2010_386_træna";"2010_386";386;"2010_træna";2010;"træna";23;0;0;2009;"no";NA;"capt";NA;1;50;50;3.91202300542815;-0.44375;0;0;3;2;4
"681";"2012_386_træna";"2012_386";386;"2012_træna";2012;"træna";23;2;4;2009;"no";"obs";NA;NA;0;54;54;3.98898404656427;-0.34375;0;0;7;2;2
"682";"2008_387_lovund";"2008_387";387;"2008_lovund";2008;"lovund";34;0;0;2007;"gene_new";NA;NA;"gene_new";1;29;29;3.36729582998647;-0.340625;0;1;6;1;3
"683";"2009_387_lovund";"2009_387";387;"2009_lovund";2009;"lovund";34;1;1;2007;"gene_new";NA;NA;"gene_new";1;28;28;3.3322045101752;-0.365625;0;1;3;2;4
"684";"2010_387_lovund";"2010_387";387;"2010_lovund";2010;"lovund";34;2;4;2007;"no";NA;"capt";NA;1;60;60;4.0943445622221;0.434375;0;1;1;1;3
"685";"2011_387_lovund";"2011_387";387;"2011_lovund";2011;"lovund";34;3;9;2007;"yes";NA;NA;NA;1;52;52;3.95124371858143;0.234375;0;1;8;0;2
"686";"2012_387_lovund";"2012_387";387;"2012_lovund";2012;"lovund";34;4;16;2007;"no";"obs";NA;NA;1;27;27;3.29583686600433;-0.390625;0;1;1;1;3
"687";"2013_387_lovund";"2013_387";387;"2013_lovund";2013;"lovund";34;5;25;2007;"no";"obs";NA;NA;1;92;92;4.52178857704904;1.234375;0;1;4;0;2
"688";"2007_388_træna";"2007_388";388;"2007_træna";2007;"træna";23;0;0;2006;"gene_new";NA;NA;"gene_new";1;88;88;4.47733681447821;0.50625;0;1;5;0;2
"689";"2009_388_træna";"2009_388";388;"2009_træna";2009;"træna";23;2;4;2006;"gene_new";NA;NA;"gene_new";1;57;57;4.04305126783455;-0.26875;0;1;3;2;4
"690";"2010_388_træna";"2010_388";388;"2010_træna";2010;"træna";23;3;9;2006;"no";NA;"capt";NA;1;50;50;3.91202300542815;-0.44375;0;1;7;5;7
"691";"2011_388_træna";"2011_388";388;"2011_træna";2011;"træna";23;4;16;2006;"gene_new";NA;NA;"gene_new";0;113;113;4.72738781871234;1.13125;0;1;9;1;1
"692";"2011_389_træna";"2011_389";389;"2011_træna";2011;"træna";23;0;0;2010;"no";"obs";"capt";NA;1;113;113;4.72738781871234;1.13125;0;1;4;0;2
