"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"sex";"Own_survival";"N_Recruits";"r2s";"estimated_pop_size";"in_out";"n";"N";"Mean_N_isl";"zNR"
"553";"1998_280_hestmannøy";"1998_280";280;"1998_hestmannøy";1998;"hestmannøy";27;2;1996;"no";"obs";"capt";NA;1;1;2;4;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"554";"1999_280_hestmannøy";"1999_280";280;"1999_hestmannøy";1999;"hestmannøy";27;3;1996;"no";NA;"capt";NA;1;1;2;4;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"555";"2000_280_hestmannøy";"2000_280";280;"2000_hestmannøy";2000;"hestmannøy";27;4;1996;"no";NA;"capt";NA;1;0;1;1;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"556";"1998_281_gjerøy";"1998_281";281;"1998_gjerøy";1998;"gjerøy";26;1;1997;"yes";NA;NA;NA;0;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"557";"1999_281_gjerøy";"1999_281";281;"1999_gjerøy";1999;"gjerøy";26;2;1997;"yes";NA;NA;NA;0;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"558";"2000_281_gjerøy";"2000_281";281;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";NA;NA;0;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"559";"1998_282_gjerøy";"1998_282";282;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";NA;NA;1;0;0;0;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"560";"1998_283_hestmannøy";"1998_283";283;"1998_hestmannøy";1998;"hestmannøy";27;2;1996;"no";"obs";NA;NA;1;1;2;4;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"561";"1999_283_hestmannøy";"1999_283";283;"1999_hestmannøy";1999;"hestmannøy";27;3;1996;"no";"obs";NA;NA;1;0;1;1;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"562";"1998_284_hestmannøy";"1998_284";284;"1998_hestmannøy";1998;"hestmannøy";27;3;1995;"yes";NA;NA;NA;1;1;1;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"563";"1999_284_hestmannøy";"1999_284";284;"1999_hestmannøy";1999;"hestmannøy";27;4;1995;"yes";NA;NA;NA;1;1;1;3;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"564";"2000_284_hestmannøy";"2000_284";284;"2000_hestmannøy";2000;"hestmannøy";27;5;1995;"no";NA;"capt";NA;1;1;1;3;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"565";"2001_284_hestmannøy";"2001_284";284;"2001_hestmannøy";2001;"hestmannøy";27;6;1995;"no";"obs";"capt";NA;1;1;0;2;141;1;4.94875989037817;141;145.181818181818;-0.104545454545455
"566";"2002_284_hestmannøy";"2002_284";284;"2002_hestmannøy";2002;"hestmannøy";27;7;1995;"no";"obs";"capt";NA;1;1;0;2;81;1;4.39444915467244;81;145.181818181818;-1.60454545454545
"567";"2003_284_hestmannøy";"2003_284";284;"2003_hestmannøy";2003;"hestmannøy";27;8;1995;"gene_new";NA;NA;"gene_new";1;0;1;1;191;1;5.25227342804663;191;145.181818181818;1.14545454545455
"568";"2016_285_træna";"2016_285";285;"2016_træna";2016;"træna";23;1;2015;"no";"obs";"capt";NA;1;1;0;2;127;0;4.84418708645859;127;63.4545454545455;1.58863636363636
"569";"2017_285_træna";"2017_285";285;"2017_træna";2017;"træna";23;2;2015;"no";"obs";NA;NA;1;1;0;2;79;0;4.36944785246702;79;63.4545454545455;0.388636363636364
"570";"2018_285_træna";"2018_285";285;"2018_træna";2018;"træna";23;3;2015;"no";"obs";NA;NA;1;0;0;0;92;0;4.52178857704904;92;63.4545454545455;0.713636363636364
"571";"2017_286_lovund";"2017_286";286;"2017_lovund";2017;"lovund";34;1;2016;"no";"obs";"capt";NA;0;1;0;2;45;0;3.80666248977032;45;37;0.2
"572";"2018_286_lovund";"2018_286";286;"2018_lovund";2018;"lovund";34;2;2016;"no";"obs";NA;NA;0;0;0;0;36;0;3.58351893845611;36;37;-0.025
"573";"2008_287_hestmannøy";"2008_287";287;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;0;1;0;2;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"574";"2009_287_hestmannøy";"2009_287";287;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;0;1;2;4;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"575";"2010_287_hestmannøy";"2010_287";287;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;0;2;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"576";"2008_288_gjerøy";"2008_288";288;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";NA;NA;0;0;0;0;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"577";"2008_289_indre kvarøy";"2008_289";289;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"yes";NA;NA;NA;0;1;0;2;68;1;4.21950770517611;68;59.2272727272727;0.219318181818182
"578";"2009_289_indre kvarøy";"2009_289";289;"2009_indre kvarøy";2009;"indre kvarøy";28;2;2007;"no";"obs";NA;NA;0;0;0;0;41;1;3.71357206670431;41;59.2272727272727;-0.455681818181818
"579";"2008_290_gjerøy";"2008_290";290;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;0;1;0;2;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"580";"2009_290_gjerøy";"2009_290";290;"2009_gjerøy";2009;"gjerøy";26;2;2007;"no";"obs";NA;NA;0;0;0;0;107;1;4.67282883446191;107;82.1363636363636;0.621590909090909
"581";"2008_291_gjerøy";"2008_291";291;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";NA;NA;0;0;0;0;121;1;4.79579054559674;121;82.1363636363636;0.971590909090909
"582";"2007_292_hestmannøy";"2007_292";292;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;0;0;1;1;172;1;5.14749447681345;172;145.181818181818;0.670454545454545
"583";"2008_293_hestmannøy";"2008_293";293;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"gene_new";NA;NA;"gene_new";1;1;3;5;153;1;5.03043792139244;153;145.181818181818;0.195454545454545
"584";"2009_293_hestmannøy";"2009_293";293;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"gene_new";NA;NA;"gene_new";1;0;2;2;157;1;5.05624580534831;157;145.181818181818;0.295454545454545
"585";"1998_294_gjerøy";"1998_294";294;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";NA;"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"586";"1999_294_gjerøy";"1999_294";294;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";"obs";"capt";NA;1;1;3;5;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"587";"2000_294_gjerøy";"2000_294";294;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";"capt";NA;1;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"588";"1998_295_gjerøy";"1998_295";295;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;0;0;0;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"589";"1998_296_gjerøy";"1998_296";296;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"590";"1999_296_gjerøy";"1999_296";296;"1999_gjerøy";1999;"gjerøy";26;2;1997;"yes";NA;NA;NA;1;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"591";"2000_296_gjerøy";"2000_296";296;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";NA;NA;1;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"592";"1998_297_gjerøy";"1998_297";297;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"593";"1999_297_gjerøy";"1999_297";297;"1999_gjerøy";1999;"gjerøy";26;2;1997;"yes";NA;NA;NA;1;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"594";"2000_297_gjerøy";"2000_297";297;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";NA;"capt";NA;1;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"595";"1998_298_nesøy";"1998_298";298;"1998_nesøy";1998;"nesøy";20;1;1997;"no";"obs";"capt";NA;0;1;0;2;26;1;3.25809653802148;26;18.8636363636364;0.178409090909091
"596";"1999_298_nesøy";"1999_298";298;"1999_nesøy";1999;"nesøy";20;2;1997;"no";"obs";"capt";NA;0;1;2;4;19;1;2.94443897916644;19;18.8636363636364;0.00340909090909092
"597";"2000_298_nesøy";"2000_298";298;"2000_nesøy";2000;"nesøy";20;3;1997;"no";NA;"capt";NA;0;1;1;3;28;1;3.3322045101752;28;18.8636363636364;0.228409090909091
"598";"2001_298_nesøy";"2001_298";298;"2001_nesøy";2001;"nesøy";20;4;1997;"no";"obs";"capt";NA;0;1;0;2;26;1;3.25809653802148;26;18.8636363636364;0.178409090909091
"599";"2002_298_nesøy";"2002_298";298;"2002_nesøy";2002;"nesøy";20;5;1997;"no";NA;"capt";NA;0;0;0;0;24;1;3.17805383034795;24;18.8636363636364;0.128409090909091
"600";"1998_299_nesøy";"1998_299";299;"1998_nesøy";1998;"nesøy";20;1;1997;"no";"obs";"capt";NA;0;1;0;2;26;1;3.25809653802148;26;18.8636363636364;0.178409090909091
"601";"1999_299_nesøy";"1999_299";299;"1999_nesøy";1999;"nesøy";20;2;1997;"no";NA;"capt";NA;0;1;1;3;19;1;2.94443897916644;19;18.8636363636364;0.00340909090909092
"602";"2000_299_nesøy";"2000_299";299;"2000_nesøy";2000;"nesøy";20;3;1997;"no";NA;"capt";NA;0;0;0;0;28;1;3.3322045101752;28;18.8636363636364;0.228409090909091
"603";"1998_300_hestmannøy";"1998_300";300;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";NA;"capt";NA;1;1;1;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"604";"1999_300_hestmannøy";"1999_300";300;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";"capt";NA;1;0;3;3;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"605";"1998_301_gjerøy";"1998_301";301;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"606";"1999_301_gjerøy";"1999_301";301;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";"obs";"capt";NA;1;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"607";"2000_301_gjerøy";"2000_301";301;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";"capt";NA;1;0;0;0;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"608";"1998_302_gjerøy";"1998_302";302;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";NA;"capt";NA;0;0;0;0;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"609";"1998_303_hestmannøy";"1998_303";303;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;0;0;0;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"610";"1998_304_hestmannøy";"1998_304";304;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;0;0;1;1;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"611";"1998_305_hestmannøy";"1998_305";305;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;0;0;0;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"612";"1998_306_hestmannøy";"1998_306";306;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;0;1;1;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"613";"1999_306_hestmannøy";"1999_306";306;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";NA;"capt";NA;0;1;0;2;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"614";"2000_306_hestmannøy";"2000_306";306;"2000_hestmannøy";2000;"hestmannøy";27;3;1997;"no";NA;"capt";NA;0;0;0;0;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"615";"1998_307_hestmannøy";"1998_307";307;"1998_hestmannøy";1998;"hestmannøy";27;2;1996;"yes";NA;NA;NA;0;1;2;4;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"616";"1999_307_hestmannøy";"1999_307";307;"1999_hestmannøy";1999;"hestmannøy";27;3;1996;"yes";NA;NA;NA;0;1;2;4;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"617";"2000_307_hestmannøy";"2000_307";307;"2000_hestmannøy";2000;"hestmannøy";27;4;1996;"yes";NA;NA;NA;0;1;2;4;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"618";"2001_307_hestmannøy";"2001_307";307;"2001_hestmannøy";2001;"hestmannøy";27;5;1996;"no";NA;"capt";NA;0;0;0;0;141;1;4.94875989037817;141;145.181818181818;-0.104545454545455
"619";"1998_308_hestmannøy";"1998_308";308;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";NA;"capt";NA;1;0;0;0;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"620";"1998_309_hestmannøy";"1998_309";309;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;0;0;0;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"621";"1998_310_hestmannøy";"1998_310";310;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";NA;NA;0;1;1;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"622";"1999_310_hestmannøy";"1999_310";310;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";"capt";NA;0;1;0;2;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"623";"2000_310_hestmannøy";"2000_310";310;"2000_hestmannøy";2000;"hestmannøy";27;3;1997;"no";"obs";"capt";NA;0;0;1;1;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"624";"1998_311_hestmannøy";"1998_311";311;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;1;0;2;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"625";"1999_311_hestmannøy";"1999_311";311;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";NA;NA;1;1;4;6;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"626";"2000_311_hestmannøy";"2000_311";311;"2000_hestmannøy";2000;"hestmannøy";27;3;1997;"no";"obs";"capt";NA;1;1;1;3;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"627";"2001_311_hestmannøy";"2001_311";311;"2001_hestmannøy";2001;"hestmannøy";27;4;1997;"no";"obs";"capt";NA;1;0;0;0;141;1;4.94875989037817;141;145.181818181818;-0.104545454545455
"628";"1998_312_hestmannøy";"1998_312";312;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;1;1;3;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"629";"1999_312_hestmannøy";"1999_312";312;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";"capt";NA;1;1;0;2;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"630";"2000_312_hestmannøy";"2000_312";312;"2000_hestmannøy";2000;"hestmannøy";27;3;1997;"no";"obs";NA;NA;1;1;1;3;121;1;4.79579054559674;121;145.181818181818;-0.604545454545455
"631";"2001_312_hestmannøy";"2001_312";312;"2001_hestmannøy";2001;"hestmannøy";27;4;1997;"no";"obs";"capt";NA;1;0;0;0;141;1;4.94875989037817;141;145.181818181818;-0.104545454545455
"632";"1998_313_hestmannøy";"1998_313";313;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";NA;NA;0;0;2;2;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"633";"1998_314_gjerøy";"1998_314";314;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"634";"1999_314_gjerøy";"1999_314";314;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";"obs";"capt";NA;1;0;1;1;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"635";"1998_315_hestmannøy";"1998_315";315;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;1;0;0;0;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"636";"1998_316_hestmannøy";"1998_316";316;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";NA;NA;0;1;2;4;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"637";"1999_316_hestmannøy";"1999_316";316;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";"capt";NA;0;0;0;0;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"638";"1998_317_hestmannøy";"1998_317";317;"1998_hestmannøy";1998;"hestmannøy";27;1;1997;"no";"obs";"capt";NA;0;1;0;2;118;1;4.77068462446567;118;145.181818181818;-0.679545454545455
"639";"1999_317_hestmannøy";"1999_317";317;"1999_hestmannøy";1999;"hestmannøy";27;2;1997;"no";"obs";NA;NA;0;0;0;0;154;1;5.03695260241363;154;145.181818181818;0.220454545454545
"640";"1998_318_lovund";"1998_318";318;"1998_lovund";1998;"lovund";34;1;1997;"no";"obs";NA;NA;1;0;0;0;36;0;3.58351893845611;36;37;-0.025
"641";"1998_319_træna";"1998_319";319;"1998_træna";1998;"træna";23;1;1997;"no";"obs";NA;NA;0;0;0;0;45;0;3.80666248977032;45;63.4545454545455;-0.461363636363636
"642";"1998_320_selvær";"1998_320";320;"1998_selvær";1998;"selvær";24;1;1997;"no";"obs";NA;NA;1;1;2;4;71;0;4.26267987704132;71;44.7727272727273;0.655681818181818
"643";"1999_320_selvær";"1999_320";320;"1999_selvær";1999;"selvær";24;2;1997;"no";"obs";NA;NA;1;0;1;1;92;0;4.52178857704904;92;44.7727272727273;1.18068181818182
"644";"1998_321_gjerøy";"1998_321";321;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";"obs";"capt";NA;1;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"645";"1999_321_gjerøy";"1999_321";321;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";NA;"capt";NA;1;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"646";"2000_321_gjerøy";"2000_321";321;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";"capt";NA;1;1;0;2;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"647";"2001_321_gjerøy";"2001_321";321;"2001_gjerøy";2001;"gjerøy";26;4;1997;"no";"obs";"capt";NA;1;0;2;2;59;1;4.07753744390572;59;82.1363636363636;-0.578409090909091
"648";"1998_322_gjerøy";"1998_322";322;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";NA;"capt";NA;0;1;0;2;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"649";"1999_322_gjerøy";"1999_322";322;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";"obs";NA;NA;0;0;0;0;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"650";"1998_323_gjerøy";"1998_323";323;"1998_gjerøy";1998;"gjerøy";26;1;1997;"no";NA;"capt";NA;0;1;1;3;66;1;4.18965474202643;66;82.1363636363636;-0.403409090909091
"651";"1999_323_gjerøy";"1999_323";323;"1999_gjerøy";1999;"gjerøy";26;2;1997;"no";"obs";"capt";NA;0;1;0;2;78;1;4.35670882668959;78;82.1363636363636;-0.103409090909091
"652";"2000_323_gjerøy";"2000_323";323;"2000_gjerøy";2000;"gjerøy";26;3;1997;"no";"obs";"capt";NA;0;1;2;4;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"653";"2001_323_gjerøy";"2001_323";323;"2001_gjerøy";2001;"gjerøy";26;4;1997;"no";"obs";"capt";NA;0;1;1;3;59;1;4.07753744390572;59;82.1363636363636;-0.578409090909091
"654";"2002_323_gjerøy";"2002_323";323;"2002_gjerøy";2002;"gjerøy";26;5;1997;"no";"obs";NA;NA;0;0;4;4;52;1;3.95124371858143;52;82.1363636363636;-0.753409090909091
"655";"1998_324_indre kvarøy";"1998_324";324;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";"obs";"capt";NA;0;0;0;0;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"656";"1998_325_indre kvarøy";"1998_325";325;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";"obs";"capt";NA;0;1;0;2;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"657";"1999_325_indre kvarøy";"1999_325";325;"1999_indre kvarøy";1999;"indre kvarøy";28;2;1997;"no";"obs";NA;NA;0;0;0;0;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"658";"1998_326_indre kvarøy";"1998_326";326;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";"obs";"capt";NA;1;1;0;2;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"659";"1999_326_indre kvarøy";"1999_326";326;"1999_indre kvarøy";1999;"indre kvarøy";28;2;1997;"gene_new";NA;NA;"gene_new";1;0;1;1;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"660";"1998_327_indre kvarøy";"1998_327";327;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";NA;"capt";NA;0;0;0;0;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"661";"1998_328_indre kvarøy";"1998_328";328;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";"obs";"capt";NA;1;1;1;3;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"662";"1999_328_indre kvarøy";"1999_328";328;"1999_indre kvarøy";1999;"indre kvarøy";28;2;1997;"no";"obs";"capt";NA;1;1;1;3;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"663";"2000_328_indre kvarøy";"2000_328";328;"2000_indre kvarøy";2000;"indre kvarøy";28;3;1997;"no";"obs";"capt";NA;1;1;1;3;32;1;3.46573590279973;32;59.2272727272727;-0.680681818181818
"664";"2001_328_indre kvarøy";"2001_328";328;"2001_indre kvarøy";2001;"indre kvarøy";28;4;1997;"gene_new";NA;NA;"gene_new";1;0;2;2;40;1;3.68887945411394;40;59.2272727272727;-0.480681818181818
"665";"1998_329_indre kvarøy";"1998_329";329;"1998_indre kvarøy";1998;"indre kvarøy";28;1;1997;"no";"obs";"capt";NA;0;0;0;0;51;1;3.93182563272433;51;59.2272727272727;-0.205681818181818
"666";"1998_330_sleneset";"1998_330";330;"1998_sleneset";1998;"sleneset";35;1;1997;"no";NA;"capt";NA;0;0;2;2;45;0;3.80666248977032;45;43.1818181818182;0.0454545454545455
"667";"1998_331_sleneset";"1998_331";331;"1998_sleneset";1998;"sleneset";35;1;1997;"no";"obs";"capt";NA;0;0;0;0;45;0;3.80666248977032;45;43.1818181818182;0.0454545454545455
"668";"1998_332_sleneset";"1998_332";332;"1998_sleneset";1998;"sleneset";35;1;1997;"no";"obs";"capt";NA;1;1;0;2;45;0;3.80666248977032;45;43.1818181818182;0.0454545454545455
"669";"1999_332_sleneset";"1999_332";332;"1999_sleneset";1999;"sleneset";35;2;1997;"yes";NA;NA;NA;1;1;0;2;75;0;4.31748811353631;75;43.1818181818182;0.795454545454546
"670";"2000_332_sleneset";"2000_332";332;"2000_sleneset";2000;"sleneset";35;3;1997;"no";"obs";NA;NA;1;0;0;0;60;0;4.0943445622221;60;43.1818181818182;0.420454545454546
"671";"1998_333_sleneset";"1998_333";333;"1998_sleneset";1998;"sleneset";35;2;1996;"no";NA;"capt";NA;1;1;0;2;45;0;3.80666248977032;45;43.1818181818182;0.0454545454545455
"672";"1999_333_sleneset";"1999_333";333;"1999_sleneset";1999;"sleneset";35;3;1996;"no";"obs";NA;NA;1;1;1;3;75;0;4.31748811353631;75;43.1818181818182;0.795454545454546
"673";"2000_333_sleneset";"2000_333";333;"2000_sleneset";2000;"sleneset";35;4;1996;"no";"obs";NA;NA;1;1;1;3;60;0;4.0943445622221;60;43.1818181818182;0.420454545454546
"674";"2001_333_sleneset";"2001_333";333;"2001_sleneset";2001;"sleneset";35;5;1996;"gene_new";NA;NA;"gene_new";1;0;0;0;41;0;3.71357206670431;41;43.1818181818182;-0.0545454545454545
"675";"1998_334_sleneset";"1998_334";334;"1998_sleneset";1998;"sleneset";35;1;1997;"no";"obs";"capt";NA;1;1;0;2;45;0;3.80666248977032;45;43.1818181818182;0.0454545454545455
"676";"1999_334_sleneset";"1999_334";334;"1999_sleneset";1999;"sleneset";35;2;1997;"yes";NA;NA;NA;1;1;0;2;75;0;4.31748811353631;75;43.1818181818182;0.795454545454546
